body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.877378,-0.000191,0.007661,-0.479740,0.833355,-0.196062,-0.196801,-0.477858,0.846766,0.005576,0.158545,-0.507759,0.860200,-0.035054,0.050799,-0.506208,0.851177,-0.144372,-0.170525,-0.474948,0.778874,0.158199,0.180642,-0.579394,0.798627,0.048395,0.087531,-0.593457,0.878416,0.113247,0.113004,-0.450323,0.650564,-0.152808,-0.552309,-0.498368,-0.464864,-0.550145,0.358711,0.593774,-0.529289,-0.493667,0.296753,0.622963,0.735872,-0.403745,0.518062,-0.164601,0.315455,-0.239406,0.896358,-0.199286,0.409736,-0.346695,0.785183,-0.308878
0.891729,0.000553,0.006942,-0.452516,0.844772,-0.194362,-0.209871,-0.452258,0.858242,0.008142,0.170248,-0.484118,0.874411,-0.036944,0.042353,-0.481920,0.863557,-0.135160,-0.193191,-0.445733,0.809636,0.155631,0.196212,-0.530819,0.832120,0.051568,0.051477,-0.549788,0.885994,0.112266,0.122340,-0.432947,0.621265,-0.229843,-0.517313,-0.541839,-0.463831,-0.443079,0.388739,0.661381,-0.513039,-0.397439,0.377006,0.660833,0.741005,-0.350697,0.559531,-0.121858,0.260331,-0.209361,0.924122,-0.185458,0.361196,-0.295229,0.827103,-0.313495
0.903373,0.002596,0.006396,-0.428800,0.854243,-0.190587,-0.220556,-0.430465,0.867232,0.011835,0.176917,-0.465263,0.885079,-0.035634,0.034102,-0.462819,0.873560,-0.127685,-0.206564,-0.421807,0.830221,0.149593,0.202531,-0.497329,0.854053,0.045524,0.024328,-0.517619,0.889155,0.109477,0.133733,-0.423715,0.606238,-0.272665,-0.489594,-0.564294,-0.447462,-0.330732,0.414405,0.720182,-0.493870,-0.295108,0.437556,0.691048,0.737428,-0.305250,0.594662,-0.096948,0.209304,-0.179640,0.946642,-0.166704,0.314158,-0.249788,0.862536,-0.308129
0.913496,0.005286,0.005935,-0.406770,0.862626,-0.185517,-0.230111,-0.410499,0.875044,0.016472,0.181198,-0.448547,0.893974,-0.032314,0.026076,-0.446191,0.882285,-0.121202,-0.215386,-0.400615,0.846050,0.142736,0.203847,-0.471458,0.870075,0.035068,0.000800,-0.491670,0.890053,0.105782,0.146160,-0.418632,0.600570,-0.300247,-0.466380,-0.575897,-0.425605,-0.211032,0.438656,0.762828,-0.479202,-0.184321,0.488435,0.705566,0.728918,-0.263594,0.626457,-0.082144,0.159766,-0.149684,0.964806,-0.145667,0.266555,-0.206922,0.892843,-0.298266
0.921505,0.010819,0.006592,-0.388160,0.870580,-0.176321,-0.235390,-0.394452,0.882706,0.021406,0.177822,-0.434456,0.900863,-0.018377,0.020538,-0.433228,0.889979,-0.117262,-0.213108,-0.385709,0.854798,0.133286,0.192284,-0.463230,0.876035,0.020108,-0.014785,-0.481601,0.888614,0.101375,0.154315,-0.419851,0.612027,-0.307777,-0.442753,-0.578503,-0.393590,-0.100282,0.459399,0.789926,-0.456672,-0.083635,0.522432,0.715207,0.721733,-0.226127,0.648554,-0.085706,0.126509,-0.115038,0.974706,-0.143908,0.231768,-0.164106,0.907882,-0.308387
0.928338,0.015974,0.007449,-0.371318,0.875914,-0.170984,-0.242524,-0.380424,0.887667,0.027007,0.178301,-0.423705,0.906016,-0.013909,0.011842,-0.422848,0.894726,-0.118131,-0.216445,-0.372373,0.859827,0.130051,0.190717,-0.455424,0.880430,0.007726,-0.022226,-0.473591,0.886591,0.095296,0.162865,-0.422315,0.622307,-0.317572,-0.418773,-0.580097,-0.362536,0.004931,0.475957,0.801254,-0.437968,0.014255,0.548465,0.712156,0.712893,-0.193815,0.667272,-0.094702,0.095142,-0.081952,0.980474,-0.151335,0.197564,-0.125868,0.915673,-0.326601
0.933364,0.020379,0.008707,-0.358246,0.876322,-0.173957,-0.253358,-0.370955,0.887550,0.033258,0.185941,-0.420208,0.907761,-0.029127,-0.004230,-0.418454,0.893620,-0.128071,-0.231038,-0.362853,0.857427,0.139281,0.209502,-0.448919,0.882549,0.000393,-0.012831,-0.470044,0.883444,0.085934,0.171994,-0.427269,0.630490,-0.331527,-0.394595,-0.580402,-0.332953,0.094203,0.487042,0.801909,-0.418190,0.099218,0.563502,0.705506,0.704548,-0.171705,0.679318,-0.112504,0.071539,-0.052146,0.980308,-0.176519,0.170497,-0.096038,0.912420,-0.359439
0.936120,0.024364,0.009407,-0.350711,0.867962,-0.182563,-0.281574,-0.366100,0.885672,0.041344,0.205958,-0.414074,0.910094,-0.032659,-0.001417,-0.413110,0.884720,-0.146093,-0.258684,-0.359179,0.850695,0.154141,0.237773,-0.442744,0.883603,0.003108,0.003103,-0.468216,0.879134,0.078541,0.183496,-0.432763,0.640735,-0.340208,-0.372992,-0.578441,-0.313657,0.167390,0.492409,0.794439,-0.406414,0.167422,0.572220,0.692359,0.696457,-0.154734,0.688706,-0.129188,0.051290,-0.027419,0.978213,-0.199291,0.148192,-0.069952,0.907889,-0.385853
0.937776,0.028139,0.009828,-0.345958,0.853943,-0.193519,-0.318094,-0.363521,0.881710,0.049580,0.232351,-0.407607,0.912330,-0.031239,0.011246,-0.408108,0.870356,-0.167559,-0.292496,-0.358958,0.840424,0.172481,0.270293,-0.436898,0.883407,0.011446,0.022290,-0.467936,0.874058,0.072228,0.196226,-0.438522,0.651787,-0.345968,-0.352359,-0.575606,-0.299721,0.231730,0.495059,0.781911,-0.399168,0.226282,0.577925,0.674881,0.688403,-0.140362,0.696631,-0.145279,0.032566,-0.005341,0.974773,-0.220744,0.128627,-0.045990,0.902236,-0.409036
0.935071,0.025560,0.001549,-0.353534,0.842999,-0.197682,-0.339216,-0.367706,0.877238,0.055029,0.253507,-0.403930,0.913585,-0.027245,0.017383,-0.405362,0.858650,-0.178860,-0.311159,-0.365937,0.833570,0.181205,0.287038,-0.435816,0.882136,0.015010,0.024957,-0.470093,0.870126,0.075091,0.204416,-0.442105,0.662091,-0.339138,-0.339716,-0.575511,-0.304988,0.259810,0.490008,0.774192,-0.406648,0.245927,0.578465,0.662975,0.683501,-0.130431,0.703228,-0.145894,0.018719,0.004367,0.980278,-0.196684,0.119222,-0.027306,0.914647,-0.385306
0.931600,0.021447,-0.006832,-0.362788,0.834692,-0.200237,-0.353077,-0.372199,0.872145,0.059947,0.272380,-0.401968,0.914055,-0.024526,0.022045,-0.404246,0.849498,-0.186254,-0.323596,-0.372757,0.827612,0.188028,0.299948,-0.435587,0.880749,0.017238,0.026103,-0.472548,0.867198,0.077515,0.208071,-0.445718,0.668405,-0.333379,-0.330910,-0.576707,-0.312486,0.274751,0.484452,0.769526,-0.415683,0.252861,0.578931,0.654300,0.681322,-0.126612,0.706025,-0.145942,0.014836,0.008532,0.985195,-0.170584,0.119709,-0.011115,0.925004,-0.360436
0.926623,0.014268,-0.015415,-0.375406,0.832290,-0.199079,-0.352899,-0.378318,0.867063,0.065685,0.286327,-0.402372,0.913469,-0.022431,0.023123,-0.405631,0.846328,-0.185648,-0.324189,-0.379691,0.824415,0.191393,0.305134,-0.436581,0.879506,0.017354,0.023792,-0.474976,0.866525,0.078780,0.202804,-0.449220,0.667186,-0.331118,-0.329444,-0.580251,-0.323782,0.265797,0.476799,0.772774,-0.425562,0.237969,0.578730,0.653713,0.684605,-0.135426,0.701441,-0.144764,0.030124,0.001371,0.989583,-0.140770,0.139744,-0.000709,0.932482,-0.333091
0.921603,0.008254,-0.019511,-0.387556,0.833064,-0.196129,-0.345343,-0.385067,0.863699,0.069725,0.292837,-0.404239,0.912269,-0.019773,0.024368,-0.408387,0.846283,-0.181857,-0.318361,-0.386496,0.823450,0.191366,0.303347,-0.439648,0.877954,0.017951,0.022343,-0.477887,0.865547,0.074602,0.193886,-0.455709,0.659787,-0.336049,-0.333883,-0.583331,-0.334405,0.239239,0.469265,0.781491,-0.432904,0.208611,0.577704,0.659798,0.690146,-0.156078,0.690119,-0.151899,0.050941,-0.010106,0.989024,-0.138325,0.164761,0.000243,0.928678,-0.332281
0.916503,0.002821,-0.021362,-0.399447,0.835158,-0.192005,-0.334168,-0.392399,0.861226,0.073271,0.295477,-0.406958,0.910668,-0.016526,0.025528,-0.412019,0.847554,-0.176229,-0.309429,-0.393509,0.823544,0.189942,0.297898,-0.443795,0.876152,0.019096,0.021155,-0.481193,0.864251,0.067617,0.183174,-0.463623,0.649022,-0.344888,-0.340817,-0.586231,-0.344570,0.203928,0.461698,0.791530,-0.438314,0.172626,0.576314,0.667790,0.695398,-0.182994,0.675446,-0.163423,0.073284,-0.024364,0.985668,-0.149984,0.191474,-0.004866,0.918890,-0.344899
0.910636,-0.000111,-0.022109,-0.412616,0.840743,-0.181880,-0.311792,-0.403556,0.863630,0.069958,0.286428,-0.408910,0.909892,-0.014062,0.027825,-0.413672,0.851266,-0.164874,-0.291807,-0.403747,0.827640,0.180742,0.281997,-0.450358,0.874675,0.019432,0.020814,-0.483872,0.860855,0.058464,0.172034,-0.475305,0.628254,-0.362554,-0.353344,-0.590762,-0.349788,0.152716,0.456930,0.803456,-0.435549,0.127663,0.574870,0.680826,0.703394,-0.214485,0.650174,-0.191068,0.099150,-0.032394,0.977085,-0.185540,0.220469,-0.012729,0.896064,-0.385100
0.905108,-0.002880,-0.022572,-0.424572,0.846242,-0.170730,-0.287822,-0.414590,0.867218,0.065192,0.274205,-0.410481,0.909356,-0.010974,0.030066,-0.414785,0.855217,-0.152373,-0.272133,-0.413921,0.832222,0.170129,0.263458,-0.457223,0.873170,0.020163,0.020550,-0.486565,0.858506,0.052197,0.160653,-0.484182,0.604924,-0.378928,-0.368593,-0.595500,-0.354457,0.098664,0.456000,0.810364,-0.431762,0.081189,0.577248,0.688313,0.709696,-0.240862,0.626505,-0.214031,0.123720,-0.040175,0.969032,-0.209897,0.247495,-0.019829,0.875673,-0.414185
0.900515,-0.005323,-0.022473,-0.434212,0.852450,-0.158477,-0.260356,-0.424769,0.873025,0.056468,0.256212,-0.411090,0.909449,-0.007689,0.032842,-0.414444,0.860314,-0.138300,-0.247949,-0.423385,0.837820,0.155799,0.240276,-0.464813,0.871738,0.020710,0.021063,-0.489082,0.858630,0.052073,0.148506,-0.487840,-0.576425,0.392500,0.389455,0.601667,-0.357135,0.040189,0.461356,0.811165,-0.424806,0.032930,0.586425,0.688884,0.717111,-0.255869,0.606769,-0.228286,0.148774,-0.046011,0.964964,-0.211174,0.274403,-0.022167,0.864098,-0.421361
0.898094,-0.005967,-0.020047,-0.439307,0.857851,-0.149034,-0.236218,-0.431371,0.878701,0.046821,0.236712,-0.411898,0.909123,-0.003780,0.039658,-0.414619,0.865739,-0.125559,-0.223952,-0.429625,0.842783,0.141116,0.216163,-0.472311,0.870111,0.021417,0.024403,-0.491785,0.860768,0.054600,0.137770,-0.486946,-0.546118,0.405105,0.408689,0.608784,-0.358914,-0.011946,0.468616,0.807117,-0.416529,-0.007619,0.599928,0.683031,0.723625,-0.260466,0.595129,-0.233122,0.165409,-0.049204,0.963682,-0.203806,0.292112,-0.019304,0.860567,-0.416800
0.896778,-0.005713,-0.016459,-0.442139,0.862805,-0.140945,-0.213718,-0.435922,0.884109,0.036591,0.216457,-0.412503,0.908588,0.000144,0.048646,-0.414850,0.871060,-0.113526,-0.199915,-0.434052,0.847010,0.125813,0.191713,-0.479573,0.868362,0.021904,0.029329,-0.494578,0.863779,0.058600,0.127728,-0.483878,-0.514084,0.416169,0.426418,0.617000,-0.360111,-0.061095,0.476865,0.799492,-0.406863,-0.044498,0.615554,0.673480,0.729980,-0.259685,0.587617,-0.233236,0.178038,-0.050828,0.963788,-0.191919,0.305452,-0.013686,0.861139,-0.406141
0.897692,0.000034,-0.010104,-0.440508,0.863907,-0.141144,-0.208025,-0.436426,0.886411,0.029444,0.202424,-0.415252,0.903960,0.002764,0.089670,-0.418100,0.874081,-0.110571,-0.184922,-0.435385,0.846843,0.114505,0.173095,-0.489677,0.863324,0.037756,0.044848,-0.501234,0.868976,0.064579,0.123586,-0.474802,-0.484802,0.425002,0.440502,0.624739,-0.352577,-0.085802,0.490865,0.792072,-0.390652,-0.052171,0.634918,0.664491,0.735977,-0.246213,0.589721,-0.223488,0.175618,-0.045974,0.966171,-0.183188,0.301711,-0.004790,0.866279,-0.398130
0.898491,0.004997,-0.004126,-0.438943,0.864135,-0.143412,-0.205001,-0.436668,0.886696,0.024356,0.190543,-0.420559,0.898278,0.005507,0.119438,-0.422849,0.876012,-0.110987,-0.172871,-0.436349,0.843357,0.106534,0.159425,-0.501979,0.856237,0.048449,0.055183,-0.511337,0.873580,0.071285,0.121721,-0.465789,-0.461451,0.429131,0.451899,0.631425,-0.342553,-0.100171,0.504825,0.785986,-0.373515,-0.052618,0.653064,0.656677,0.740767,-0.230929,0.594020,-0.212314,0.170837,-0.040387,0.969260,-0.172389,0.295319,0.003702,0.873034,-0.388053
0.899153,0.008392,0.001095,-0.437552,0.862581,-0.149779,-0.207329,-0.436503,0.883225,0.023667,0.182854,-0.431183,0.892293,0.008373,0.126693,-0.433234,0.875907,-0.118090,-0.166805,-0.437055,0.833711,0.106541,0.155001,-0.519183,0.845892,0.048603,0.055496,-0.528228,0.877317,0.078993,0.124567,-0.456682,-0.451870,0.426860,0.459554,0.634361,-0.328245,-0.092515,0.518472,0.784145,-0.356382,-0.037303,0.668998,0.651185,0.743184,-0.212428,0.602656,-0.198389,0.161390,-0.033652,0.973612,-0.157799,0.283832,0.011105,0.882403,-0.375074
0.898904,0.010315,0.004822,-0.437997,0.859545,-0.156987,-0.212590,-0.437427,0.878314,0.025760,0.178132,-0.442912,0.887617,0.009270,0.117858,-0.445152,0.874038,-0.126253,-0.166354,-0.438686,0.823371,0.112257,0.156634,-0.533784,0.836614,0.042617,0.052979,-0.543557,0.879126,0.086225,0.130850,-0.450090,-0.452899,0.422451,0.461872,0.634895,-0.313396,-0.069080,0.527893,0.786346,-0.342334,-0.008633,0.677940,0.650485,0.743415,-0.194838,0.611902,-0.186947,0.152138,-0.026340,0.977417,-0.144277,0.272365,0.019487,0.890453,-0.364047
0.898203,0.011502,0.007803,-0.439361,0.855692,-0.164625,-0.219278,-0.438871,0.872671,0.029490,0.174713,-0.455029,0.883362,0.009010,0.100876,-0.457619,0.871217,-0.134938,-0.168675,-0.440819,0.812629,0.121378,0.160887,-0.546824,0.827660,0.033512,0.049349,-0.558050,0.879965,0.093061,0.138673,-0.444714,-0.459140,0.417044,0.461771,0.634060,-0.298425,-0.037564,0.535316,0.789284,-0.329878,0.026695,0.683647,0.650457,0.742307,-0.177876,0.621314,-0.176942,0.142857,-0.018783,0.980778,-0.131581,0.260747,0.028227,0.897616,-0.354259
0.896118,0.013294,0.008992,-0.443526,0.849589,-0.174160,-0.225643,-0.443793,0.864122,0.034642,0.168277,-0.473049,0.876511,0.004141,0.074277,-0.475599,0.866144,-0.141281,-0.178725,-0.444850,0.806619,0.132492,0.165296,-0.551805,0.823212,0.030750,0.037883,-0.565634,0.877573,0.095754,0.150044,-0.445178,-0.477125,0.413174,0.452250,0.630166,-0.289407,0.006833,0.534201,0.794246,-0.326847,0.071140,0.678418,0.654110,0.738346,-0.168830,0.629301,-0.174128,0.134195,-0.012660,0.982456,-0.128889,0.250157,0.036323,0.900857,-0.352930
0.893788,0.015491,0.009893,-0.448112,0.843180,-0.183771,-0.230545,-0.449582,0.854612,0.040000,0.160308,-0.492281,0.867819,-0.001984,0.047845,-0.494567,0.860410,-0.147967,-0.189361,-0.449381,0.800607,0.143828,0.169146,-0.556535,0.818455,0.029373,0.024759,-0.573285,0.874007,0.097071,0.162105,-0.447672,-0.500028,0.408437,0.437976,0.625562,-0.283835,0.054208,0.528916,0.797965,-0.327238,0.116527,0.669695,0.656388,0.733250,-0.163149,0.637039,-0.172938,0.124658,-0.007996,0.983738,-0.129056,0.239229,0.043055,0.903427,-0.353179
0.890983,0.018499,0.010216,-0.453544,0.836368,-0.193490,-0.232615,-0.457099,0.843246,0.045215,0.149723,-0.514270,0.856200,-0.009673,0.021641,-0.516101,0.853463,-0.155278,-0.201219,-0.454973,0.794587,0.155364,0.172114,-0.561134,0.813227,0.030704,0.008287,-0.581077,0.868125,0.095723,0.175633,-0.454256,-0.532365,0.401534,0.413778,0.619795,-0.284884,0.107090,0.515165,0.801235,-0.335287,0.163507,0.652459,0.659655,0.726144,-0.164118,0.644397,-0.174735,0.114565,-0.006391,0.984227,-0.134652,0.228859,0.047286,0.904699,-0.356239
0.887855,0.023684,0.010452,-0.459394,0.830186,-0.199237,-0.233147,-0.465551,0.833957,0.049296,0.140271,-0.531422,0.845937,-0.017742,0.005481,-0.532960,0.846030,-0.162537,-0.210052,-0.462270,0.786965,0.165519,0.171995,-0.568953,0.805936,0.026514,0.003073,-0.591400,0.860664,0.088866,0.189738,-0.464068,-0.563986,0.397202,0.386171,0.612391,-0.292094,0.160919,0.499560,0.799516,-0.348162,0.209658,0.633143,0.658754,0.716300,-0.173445,0.651435,-0.180175,0.104094,-0.008803,0.982787,-0.152369,0.219851,0.043645,0.901688,-0.369757
0.884516,0.029955,0.010644,-0.465425,0.824299,-0.203000,-0.232826,-0.474462,0.825579,0.052674,0.131555,-0.546204,0.836293,-0.025620,-0.005578,-0.547656,0.838195,-0.169880,-0.217166,-0.470542,0.778348,0.175084,0.170226,-0.578397,0.797387,0.019793,0.003716,-0.603132,0.852029,0.079543,0.204618,-0.475238,-0.594392,0.392955,0.355378,0.604972,-0.302488,0.214218,0.482411,0.793657,-0.363569,0.254214,0.611889,0.654816,0.704592,-0.186756,0.658677,-0.186590,0.093295,-0.013953,0.979981,-0.175324,0.211674,0.035362,0.896514,-0.387565
0.881089,0.031647,0.011548,-0.471750,0.809854,-0.216586,-0.261554,-0.478348,0.820666,0.071988,0.154283,-0.545456,0.835233,-0.027007,-0.007617,-0.549180,0.826031,-0.183517,-0.241144,-0.475231,0.773930,0.195181,0.185837,-0.573062,0.796601,0.012217,0.000983,-0.604381,0.838765,0.058844,0.219471,-0.494817,0.637640,-0.372101,-0.335622,-0.585076,-0.320337,0.267520,0.480301,0.771445,-0.377500,0.287043,0.606010,0.638633,0.688897,-0.217355,0.659429,-0.208161,0.125272,-0.034077,0.961670,-0.241528,0.248181,0.004636,0.865637,-0.434807
0.877471,0.033621,0.010647,-0.478332,0.793722,-0.229675,-0.292045,-0.481626,0.816243,0.089946,0.177842,-0.542245,0.835502,-0.026039,-0.005252,-0.548845,0.811343,-0.199234,-0.267520,-0.480064,0.769403,0.214847,0.203300,-0.566153,0.796636,0.009471,0.002441,-0.604380,0.823732,0.037941,0.233715,-0.515173,0.675102,-0.346503,-0.315054,-0.570012,-0.339568,0.315389,0.479320,0.745302,-0.389103,0.312086,0.600514,0.624968,0.671418,-0.247615,0.659230,-0.230869,0.166993,-0.065357,0.932698,-0.312914,0.289875,-0.045320,0.828446,-0.477070
0.873497,0.036161,0.006137,-0.485445,0.774911,-0.241601,-0.326422,-0.484346,0.813067,0.105107,0.203285,-0.535304,0.838148,-0.019461,0.005326,-0.545070,0.791848,-0.218531,-0.298993,-0.485617,0.764437,0.234319,0.224502,-0.557073,0.798280,0.016849,0.012237,-0.601927,0.806287,0.016096,0.245668,-0.537856,0.704770,-0.317531,-0.298099,-0.560009,-0.363589,0.356725,0.482949,0.712258,-0.397655,0.325923,0.597014,0.615807,0.652481,-0.277180,0.656245,-0.258422,0.227764,-0.116766,0.882320,-0.394970,0.339145,-0.132750,0.777006,-0.513439
0.866599,0.031730,-0.002064,-0.497991,0.760798,-0.248019,-0.348229,-0.488272,0.807946,0.119285,0.225033,-0.531370,0.838581,-0.013754,0.015047,-0.544395,0.776575,-0.229652,-0.319309,-0.492172,0.759322,0.248870,0.237692,-0.552265,0.797743,0.021263,0.018568,-0.602336,0.788515,-0.002785,0.250790,-0.561553,0.720359,-0.294798,-0.283891,-0.559984,-0.390110,0.385697,0.484697,0.681265,-0.412473,0.355081,0.581165,0.605004,0.637126,-0.308117,0.643474,-0.291678,0.297655,-0.182272,0.816789,-0.459384,0.380937,-0.231374,0.716906,-0.536097
0.857929,0.023804,-0.012110,-0.513074,0.749321,-0.251866,-0.363977,-0.492547,0.802027,0.132910,0.244673,-0.528416,0.838163,-0.007622,0.023547,-0.544858,0.763747,-0.236906,-0.334245,-0.498845,0.754595,0.260777,0.246762,-0.549263,0.796451,0.024071,0.022957,-0.603787,0.769958,-0.019766,0.252490,-0.585681,0.728151,-0.274947,-0.271918,-0.565916,-0.416560,0.406538,0.486384,0.651640,-0.427324,0.390518,0.560614,0.592116,0.621823,-0.339908,0.625486,-0.326444,0.362104,-0.260565,0.737869,-0.506493,0.405404,-0.342976,0.645672,-0.548747
0.845531,0.013158,-0.024814,-0.533187,0.743327,-0.248744,-0.363494,-0.503451,0.794356,0.146151,0.259592,-0.529387,0.835183,-0.003677,0.028157,-0.549239,0.755626,-0.234631,-0.338022,-0.509626,0.751040,0.267165,0.249733,-0.549723,0.794147,0.024706,0.023025,-0.606787,0.756541,-0.030900,0.240048,-0.607510,0.732732,-0.241093,-0.261977,-0.579954,-0.449394,0.406729,0.484523,0.630757,-0.453056,0.430353,0.528103,0.575017,0.616171,-0.361465,0.594744,-0.368723,0.436103,-0.328532,0.652960,-0.524904,0.428325,-0.434485,0.567575,-0.552828
0.832861,0.004139,-0.035256,-0.552343,0.738345,-0.243568,-0.360617,-0.515245,0.787820,0.157313,0.270710,-0.530384,0.832386,0.000278,0.031552,-0.553298,0.748216,-0.231124,-0.339688,-0.520929,0.748047,0.271378,0.249902,-0.551659,0.791450,0.025705,0.022427,-0.610282,0.745144,-0.039587,0.225669,-0.626312,0.735262,-0.201406,-0.252432,-0.595905,-0.482340,0.394980,0.483003,0.614855,-0.480756,0.454851,0.500475,0.558129,0.612418,-0.376910,0.562404,-0.408147,0.498009,-0.394601,0.562905,-0.528597,-0.439078,0.521006,-0.482554,0.550368
0.820530,-0.001606,-0.041191,-0.570116,0.735748,-0.234637,-0.352349,-0.528650,0.783860,0.163788,0.275179,-0.531991,0.830028,0.003581,0.033336,-0.556714,0.742598,-0.225336,-0.336562,-0.533383,0.745957,0.271073,0.245138,-0.556754,0.787979,0.026273,0.021888,-0.614751,0.738771,-0.043434,0.207462,-0.639759,0.736987,-0.151881,-0.241245,-0.612848,-0.519730,0.364937,0.477491,0.607210,-0.519012,0.453708,0.479449,0.543051,0.615893,-0.379436,0.528276,-0.444554,0.554265,-0.447403,0.471852,-0.519592,-0.449232,0.588568,-0.398153,0.541528
0.807724,-0.005334,-0.044082,-0.587887,0.734255,-0.222120,-0.339697,-0.544185,0.782501,0.165517,0.273868,-0.534128,0.828286,0.004869,0.034395,-0.559228,0.737871,-0.216900,-0.329983,-0.547368,0.745389,0.265743,0.235725,-0.564101,0.784440,0.027320,0.020395,-0.619268,0.737274,-0.042729,0.189658,-0.647017,0.738688,-0.097010,-0.226351,-0.627451,-0.557189,0.318897,0.464095,0.610296,0.565263,-0.429258,-0.461698,-0.532025,0.624367,-0.368385,0.501749,-0.471919,0.604356,-0.480374,0.393409,-0.499223,-0.460606,0.640561,-0.324586,0.521697
0.794496,-0.008050,-0.045440,-0.605514,0.732528,-0.207243,-0.325261,-0.560944,0.782673,0.165557,0.268916,-0.536374,0.826862,0.006091,0.034154,-0.561333,0.733100,-0.206831,-0.322007,-0.562225,0.745565,0.258133,0.223558,-0.572295,0.780884,0.028506,0.018319,-0.623756,0.738068,-0.039794,0.171990,-0.651223,0.739028,-0.039302,-0.209202,-0.639162,-0.592723,0.263325,0.446857,0.616164,0.613337,-0.390697,-0.447435,-0.520553,0.635148,-0.350175,0.478763,-0.494722,0.648666,-0.502505,0.317591,-0.475244,-0.467951,0.683502,-0.251532,0.500578
0.782151,-0.008603,-0.041855,-0.621622,0.732406,-0.189020,-0.305513,-0.578372,0.787052,0.157615,0.255197,-0.539056,0.826721,0.004963,0.034529,-0.561529,0.730735,-0.193245,-0.307659,-0.577953,0.747319,0.243059,0.203742,-0.583889,0.776899,0.029058,0.016219,-0.628745,0.741709,-0.033508,0.157182,-0.651183,0.739265,0.016004,-0.183502,-0.647733,-0.625587,0.199126,0.411614,0.632110,0.667634,-0.326127,-0.428066,-0.514456,0.649412,-0.320981,0.462398,-0.511295,0.693393,-0.489883,0.267249,-0.455849,-0.493244,0.702395,-0.187298,0.477778
0.770810,-0.008547,-0.037011,-0.635931,0.731939,-0.170276,-0.284375,-0.595317,0.792267,0.148028,0.237602,-0.542168,0.826542,0.004326,0.034028,-0.561829,0.728801,-0.178577,-0.291682,-0.593196,0.749065,0.226153,0.181751,-0.595586,0.772881,0.031315,0.013440,-0.633636,0.744577,-0.026313,0.142472,-0.651625,0.736883,0.068438,-0.156516,-0.654081,0.653529,-0.132032,-0.370389,-0.646745,0.715739,-0.254160,-0.405921,-0.508280,0.663226,-0.289106,0.444153,-0.528467,0.731124,-0.468302,0.218533,-0.445414,-0.511805,0.712532,-0.126791,0.462902
0.761900,-0.007277,-0.029674,-0.646974,0.732482,-0.151605,-0.259480,-0.610865,0.798680,0.133560,0.214149,-0.546270,0.826371,0.003091,0.033717,-0.562107,0.728800,-0.162406,-0.271669,-0.607183,0.750916,0.205034,0.156465,-0.607951,0.768842,0.036096,0.010416,-0.638334,0.746173,-0.017453,0.127947,-0.653109,0.732143,0.115841,-0.128709,-0.658772,0.674956,-0.061249,-0.317921,-0.663030,0.756646,-0.172518,-0.375690,-0.506539,0.676730,-0.252510,0.422523,-0.547494,0.760923,-0.430685,0.181119,-0.450226,-0.526940,0.711609,-0.084378,0.456976
0.755157,-0.004619,-0.022193,-0.655152,0.732782,-0.135386,-0.232399,-0.625053,0.803352,0.116901,0.187653,-0.552943,0.824474,0.001716,0.034779,-0.564827,0.728455,-0.149997,-0.249014,-0.620360,0.749515,0.183358,0.134933,-0.621611,0.760344,0.069920,-0.026274,-0.645211,0.746917,-0.007577,0.114805,-0.654887,0.727186,0.153533,-0.102116,-0.661212,0.690019,0.006580,-0.258635,-0.675972,0.787503,-0.092953,-0.335188,-0.508772,0.688463,-0.211711,0.401509,-0.565674,0.783322,-0.382929,0.155232,-0.464409,-0.540213,0.689619,-0.060051,0.478528
0.749473,-0.001267,-0.014640,-0.661872,0.732694,-0.120259,-0.204061,-0.638009,0.806678,0.098675,0.159900,-0.560327,0.821853,0.000145,0.036751,-0.568514,0.727810,-0.139372,-0.224867,-0.632695,0.746547,0.160738,0.115883,-0.635140,0.747565,0.116777,-0.080210,-0.648903,0.746935,0.002751,0.102265,-0.656979,0.722240,0.186731,-0.076700,-0.661528,0.699192,0.073734,-0.196063,-0.683559,0.810001,-0.012834,-0.290029,-0.509526,0.697874,-0.168516,0.380335,-0.583026,0.800854,-0.329775,0.134409,-0.481473,-0.551969,0.656264,-0.044913,0.512474
