body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.101196,0.119971,-0.066730,-0.060353,0.079508,-0.026947,-0.010852,-0.148024,-0.021296,-0.001420,0.003509,0.011021,-0.057668,0.095804,-0.099120,-0.076402,-0.502637,-0.062466,0.054355,-0.112050,0.049566,-0.111328,0.115007,-0.066711,-0.100708,0.042474,-0.089976,0.014032,0.205660,-0.052950,-0.190181,-0.268593,0.143476,-0.101355,0.043287,-0.075304,-0.191296,0.127074,-0.052788,0.160182,-0.593952,0.349308
-0.118018,0.140250,-0.111536,-0.078899,0.097466,-0.071946,-0.017002,-0.182516,-0.054411,-0.007566,0.010881,-0.006290,-0.076195,0.101950,-0.140106,-0.074438,-0.493099,-0.079972,0.060100,-0.128830,0.038290,-0.127809,0.138330,-0.111802,-0.117359,0.036551,-0.142042,-0.014047,0.199501,-0.106136,-0.224114,-0.309622,0.134610,-0.117863,0.031852,-0.128496,-0.179926,0.085369,-0.112829,0.213504,-0.686454,0.406521
-0.135336,0.165626,-0.167860,-0.105014,0.118399,-0.134501,-0.017459,-0.267928,-0.094904,-0.015781,0.015233,-0.014549,-0.102814,0.106133,-0.185990,-0.083074,-0.485884,-0.099962,0.059588,-0.127425,0.032040,-0.143375,0.167832,-0.168432,-0.135793,0.039681,-0.203696,-0.059407,0.185457,-0.174636,-0.244449,-0.320489,0.093935,-0.136011,0.019184,-0.197430,-0.152040,0.035486,-0.193209,0.250052,-0.709692,0.401033
-0.152362,0.194816,-0.234605,-0.137384,0.140731,-0.212673,-0.009842,-0.400952,-0.135228,-0.028117,0.015469,-0.002237,-0.136162,0.109785,-0.236110,-0.103754,-0.487929,-0.122963,0.053257,-0.108453,0.032400,-0.157347,0.201461,-0.235449,-0.153915,0.059685,-0.272195,-0.119231,0.183270,-0.255529,-0.237622,-0.272147,0.010570,-0.153721,0.011193,-0.278490,-0.111257,-0.001375,-0.287787,0.248903,-0.634829,0.295285
-0.168748,0.222359,-0.304726,-0.174355,0.159583,-0.297899,0.006585,-0.561796,-0.163330,-0.048594,0.014796,0.045221,-0.174416,0.112125,-0.284739,-0.131813,-0.489846,-0.146734,0.042693,-0.079918,0.035810,-0.169460,0.233187,-0.305793,-0.169984,0.098066,-0.339236,-0.186272,0.211409,-0.337223,-0.194989,-0.137590,-0.116101,-0.169243,0.014726,-0.360416,-0.067185,-0.000813,-0.380912,0.186976,-0.445807,0.075428
-0.184201,0.240346,-0.365481,-0.213195,0.167617,-0.375073,0.030100,-0.719428,-0.165759,-0.082199,0.022698,0.143750,-0.214588,0.109799,-0.321700,-0.159374,-0.475508,-0.166536,0.029853,-0.051323,0.037054,-0.179665,0.255156,-0.366792,-0.183534,0.148756,-0.391582,-0.247840,0.280366,-0.399341,-0.117547,0.097582,-0.269195,-0.182134,0.035634,-0.426068,-0.036489,0.058504,-0.449405,0.045770,-0.142593,-0.229001
-0.197626,0.242320,-0.402794,-0.248411,0.157984,-0.426222,0.056186,-0.843561,-0.132581,-0.131715,0.052368,0.307459,-0.250899,0.099404,-0.337307,-0.179037,-0.435955,-0.177235,0.016734,-0.028758,0.033547,-0.187679,0.261458,-0.404504,-0.194920,0.201789,-0.415628,-0.288017,0.390556,-0.418608,-0.012443,0.425978,-0.411810,-0.192857,0.077118,-0.458324,-0.037903,0.188358,-0.469170,-0.180258,0.256582,-0.541913
-0.207034,0.227444,-0.406820,-0.272391,0.129051,-0.436748,0.077502,-0.915486,-0.061663,-0.194079,0.113047,0.543132,-0.275529,0.081858,-0.327149,-0.186358,-0.374001,-0.175296,0.005405,-0.013881,0.026487,-0.192844,0.251510,-0.409176,-0.203977,0.249668,-0.402905,-0.293602,0.534552,-0.377417,0.116321,0.815517,-0.492812,-0.201354,0.139049,-0.446397,-0.082360,0.386071,-0.422654,-0.478602,0.713245,-0.761396
-0.210739,0.201968,-0.374032,-0.279329,0.087807,-0.400011,0.085115,-0.930644,0.041002,-0.259425,0.201459,0.843481,-0.282663,0.064625,-0.291782,-0.180706,-0.296550,-0.158688,-0.002187,-0.005438,0.018763,-0.194620,0.230786,-0.377188,-0.209072,0.291238,-0.352048,-0.260218,0.699983,-0.269036,0.272512,1.215334,-0.460861,-0.205915,0.217647,-0.387789,-0.165625,0.632070,-0.302290,-0.820459,1.171241,-0.796831
-0.208727,0.176534,-0.304698,-0.268997,0.048414,-0.316965,0.071876,-0.893728,0.165718,-0.314369,0.298988,1.182753,-0.272217,0.058965,-0.232146,-0.164498,-0.204218,-0.125315,-0.004987,-0.001092,0.012360,-0.193228,0.208220,-0.308521,-0.207490,0.329745,-0.266214,-0.194131,0.869579,-0.097223,0.460368,1.567439,-0.282035,-0.203497,0.304560,-0.285479,-0.269907,0.890031,-0.109795,-1.167578,1.567540,-0.603564
-0.202499,0.161112,-0.199895,-0.246301,0.026070,-0.192703,0.036382,-0.813061,0.304542,-0.347534,0.378202,1.518412,-0.249200,0.074059,-0.146714,-0.141008,-0.088842,-0.072747,-0.003545,0.001434,0.007395,-0.189537,0.192059,-0.203904,-0.196882,0.367354,-0.149735,-0.108284,1.019544,0.126178,0.671430,1.818418,0.045939,-0.191365,0.386187,-0.144974,-0.373715,1.111202,0.144386,-1.479459,1.847137,-0.197311
-0.193211,0.160799,-0.062421,-0.216838,0.030032,-0.034698,-0.015680,-0.699123,0.452884,-0.353482,0.415416,1.799804,-0.219146,0.112373,-0.034363,-0.111890,0.059958,-0.000774,0.000174,0.003939,0.002737,-0.183883,0.186639,-0.065914,-0.176401,0.401765,-0.008056,-0.014975,1.121582,0.381837,0.879665,1.928219,0.488929,-0.168562,0.445895,0.025088,-0.462835,1.245639,0.439767,-1.719374,1.973469,0.356380
-0.179861,0.174350,0.099086,-0.182767,0.059731,0.145519,-0.073936,-0.565996,0.606275,-0.333175,0.400867,1.980455,-0.184002,0.168734,0.099679,-0.076275,0.246124,0.085136,0.003936,0.007993,-0.002876,-0.174840,0.191337,0.096765,-0.146604,0.427896,0.149319,0.080103,1.151362,0.642712,1.051519,1.876377,0.983873,-0.135993,0.470100,0.210420,-0.535093,1.258513,0.746209,-1.861135,1.930772,0.967623
-0.159425,0.195465,0.267467,-0.142441,0.105588,0.330243,-0.127318,-0.431172,0.755821,-0.292295,0.339790,2.028027,-0.141855,0.232760,0.240629,-0.032272,0.462395,0.172975,0.006486,0.016188,-0.009662,-0.159344,0.201565,0.266682,-0.108733,0.442224,0.306661,0.178744,1.098512,0.876850,1.162846,1.665150,1.456814,-0.095553,0.454918,0.390633,-0.596794,1.142167,1.029058,-1.895852,1.721594,1.548005
-0.128907,0.215916,0.419036,-0.093282,0.153577,0.496599,-0.167030,-0.311601,0.886439,-0.239321,0.244880,1.927777,-0.089889,0.292840,0.366539,0.020119,0.689398,0.247411,0.008242,0.034859,-0.015440,-0.134389,0.211185,0.419744,-0.064480,0.445293,0.443337,0.286220,0.969879,1.054099,1.208604,1.317531,1.844225,-0.049538,0.408518,0.542237,-0.654590,0.915358,1.256930,-1.833358,1.363541,2.027769
-0.087658,0.229044,0.529545,-0.035287,0.190986,0.620907,-0.188086,-0.218472,0.979197,-0.183652,0.126543,1.680799,-0.028012,0.339515,0.454997,0.076680,0.896450,0.295417,0.011420,0.077397,-0.014712,-0.098988,0.215346,0.531346,-0.016200,0.440751,0.538302,0.405755,0.783528,1.153382,1.198373,0.870438,2.107589,-0.000647,0.347606,0.643717,-0.708448,0.611553,1.408008,-1.694508,0.886498,2.363340
-0.038556,0.232056,0.581371,0.026789,0.210677,0.684312,-0.190349,-0.154333,1.016300,-0.133498,-0.012688,1.301810,0.038661,0.366885,0.491039,0.128823,1.046000,0.311019,0.019627,0.164688,0.000181,-0.055103,0.212474,0.583679,0.033143,0.432618,0.575886,0.534227,0.559299,1.167005,1.142771,0.366909,2.235840,0.047963,0.290688,0.680973,-0.748969,0.266684,1.473214,-1.498054,0.330261,2.538321
0.012337,0.226095,0.568760,0.083707,0.212335,0.677511,-0.178641,-0.113661,0.986182,-0.094119,-0.177745,0.819036,0.099818,0.372333,0.472342,0.166444,1.105596,0.296159,0.036641,0.318250,0.034883,-0.007354,0.204362,0.570997,0.080273,0.423033,0.550596,0.659713,0.313867,1.100652,1.042108,-0.148502,2.238221,0.092771,0.251689,0.651256,-0.759286,-0.085136,1.455956,-1.251302,-0.256185,2.560024
0.057671,0.214395,0.498110,0.125389,0.200888,0.602765,-0.160294,-0.085738,0.886165,-0.067008,-0.376944,0.273607,0.143806,0.356070,0.407776,0.183309,1.065061,0.256529,0.064417,0.545927,0.087331,0.038223,0.194334,0.499857,0.121811,0.411137,0.468162,0.761665,0.062595,0.968454,0.885700,-0.630736,2.132516,0.130136,0.235922,0.562961,-0.720981,-0.408220,1.366982,-0.951721,-0.813424,2.450261
0.091701,0.200031,0.383060,0.146634,0.183656,0.472342,-0.140745,-0.057986,0.721681,-0.049987,-0.617138,-0.285017,0.164189,0.321415,0.309893,0.182083,0.947948,0.195496,0.101211,0.828106,0.144322,0.076078,0.184866,0.384107,0.154705,0.393069,0.341880,0.815715,-0.176473,0.784187,0.662293,-1.035621,1.932544,0.157105,0.238991,0.430903,-0.623107,-0.662264,1.214878,-0.598943,-1.273270,2.230522
0.112668,0.185048,0.238704,0.150552,0.168146,0.304598,-0.120912,-0.018133,0.503419,-0.038091,-0.899192,-0.806382,0.164015,0.275353,0.188360,0.174221,0.805978,0.112439,0.141112,1.115902,0.183677,0.103077,0.176608,0.239023,0.177346,0.363516,0.187506,0.803251,-0.383050,0.554722,0.374925,-1.326524,1.641148,0.172930,0.249253,0.271212,-0.470687,-0.808981,0.999438,-0.208718,-1.571895,1.909875
0.123020,0.171305,0.079854,0.146069,0.160947,0.120111,-0.099138,0.045039,0.244792,-0.025148,-1.214111,-1.245181,0.153354,0.227931,0.051040,0.172504,0.695563,0.008502,0.175637,1.345273,0.182557,0.119541,0.169517,0.079547,0.190572,0.318876,0.021289,0.721205,-0.541820,0.283750,0.050209,-1.486748,1.256215,0.180008,0.253861,0.100127,-0.286605,-0.830084,0.716816,0.182201,-1.675345,1.487804
0.127166,0.161305,-0.076672,0.140669,0.166164,-0.060925,-0.076173,0.140255,-0.038839,-0.005594,-1.540683,-1.564353,0.141174,0.189365,-0.088962,0.180812,0.648484,-0.104998,0.196967,1.459166,0.129546,0.128548,0.164500,-0.077415,0.196724,0.260273,-0.138198,0.584546,-0.651170,-0.014267,-0.265847,-1.529793,0.789021,0.182285,0.245718,-0.064217,-0.103549,-0.744312,0.375339,0.525470,-1.601376,0.973495
0.128072,0.157159,-0.211022,0.133685,0.182283,-0.220937,-0.058660,0.269149,-0.329398,0.023980,-1.844958,-1.736853,0.127763,0.165588,-0.209340,0.189978,0.654529,-0.204607,0.201483,1.426705,0.034926,0.133534,0.163350,-0.211981,0.196389,0.193740,-0.269141,0.417942,-0.724201,-0.303014,-0.525338,-1.495576,0.279781,0.181164,0.226720,-0.202188,0.049893,-0.604902,0.007194,0.779432,-1.415177,0.404605
0.125207,0.158602,-0.305080,0.115891,0.199953,-0.347747,-0.057186,0.419740,-0.604519,0.063573,-2.081028,-1.749681,0.104386,0.155770,-0.285076,0.184233,0.668802,-0.264258,0.191523,1.254107,-0.069450,0.135791,0.167086,-0.306127,0.185907,0.127089,-0.351611,0.242808,-0.778843,-0.531558,-0.698645,-1.430331,-0.207597,0.172670,0.205040,-0.298291,0.160026,-0.473598,-0.338107,0.924541,-1.196512,-0.155308
0.115875,0.162928,-0.350917,0.077183,0.205130,-0.436404,-0.078315,0.563854,-0.836310,0.108963,-2.194513,-1.612119,0.061861,0.155006,-0.302685,0.153227,0.641461,-0.271208,0.173603,0.984958,-0.145645,0.134137,0.174993,-0.352167,0.159508,0.066201,-0.377323,0.071070,-0.825080,-0.659198,-0.783721,-1.363801,-0.611737,0.150005,0.189095,-0.348464,0.229881,-0.390585,-0.614611,0.968073,-1.003247,-0.641271
0.098827,0.167331,-0.355003,0.017061,0.187793,-0.487555,-0.115459,0.663704,-0.992915,0.152245,-2.133036,-1.364126,0.001419,0.159589,-0.270161,0.099776,0.550067,-0.235284,0.153924,0.686403,-0.171931,0.126906,0.185300,-0.356862,0.115152,0.013593,-0.355430,-0.090665,-0.860154,-0.678131,-0.800035,-1.300204,-0.900048,0.110181,0.182607,-0.361646,0.273282,-0.363088,-0.797017,0.938490,-0.857296,-1.011723
0.076370,0.170383,-0.332941,-0.051201,0.149614,-0.502966,-0.147008,0.686225,-1.045502,0.184508,-1.865023,-1.074052,-0.062379,0.167762,-0.212595,0.038074,0.410600,-0.182194,0.134672,0.423201,-0.153762,0.113787,0.195610,-0.335934,0.058145,-0.030599,-0.307161,-0.234107,-0.873745,-0.614340,-0.774319,-1.225928,-1.074346,0.058107,0.182885,-0.352704,0.305898,-0.375463,-0.882707,0.873892,-0.754423,-1.254599
0.053021,0.170185,-0.298550,-0.106549,0.103330,-0.482263,-0.146174,0.617972,-0.979769,0.199149,-1.398519,-0.816757,-0.109691,0.174134,-0.156322,-0.014474,0.261257,-0.135893,0.114143,0.233086,-0.114489,0.095743,0.201631,-0.302988,-0.001502,-0.067129,-0.252273,-0.347846,-0.856319,-0.507238,-0.728066,-1.123821,-1.156243,0.003718,0.181820,-0.332382,0.337465,-0.405942,-0.884342,0.808888,-0.680686,-1.377470
0.033004,0.161471,-0.256205,-0.130758,0.063824,-0.423637,-0.096620,0.473583,-0.806139,0.192587,-0.786579,-0.638964,-0.126415,0.165753,-0.114572,-0.044875,0.136497,-0.104817,0.090073,0.118890,-0.076225,0.074234,0.195843,-0.261880,-0.055155,-0.097458,-0.197872,-0.421377,-0.804318,-0.386508,-0.672154,-0.983829,-1.169223,-0.044746,0.168543,-0.302553,0.367985,-0.436530,-0.823770,0.764424,-0.621903,-1.398003
0.019586,0.136434,-0.201437,-0.115399,0.038702,-0.327096,-0.001933,0.293811,-0.561166,0.162120,-0.113591,-0.535793,-0.108690,0.128542,-0.084630,-0.047793,0.052497,-0.081788,0.062609,0.059812,-0.048091,0.051597,0.169289,-0.207533,-0.099036,-0.124769,-0.137630,-0.449280,-0.721426,-0.263156,-0.609187,-0.807049,-1.130329,-0.084466,0.133328,-0.259108,0.389664,-0.454295,-0.728767,0.745018,-0.565311,-1.342556
0.015838,0.090750,-0.127858,-0.062765,0.026158,-0.197540,0.116988,0.131941,-0.296831,0.105539,0.529508,-0.459507,-0.060239,0.061227,-0.055629,-0.025441,0.008629,-0.054616,0.034339,0.029937,-0.028002,0.031982,0.117365,-0.133120,-0.132634,-0.153945,-0.060892,-0.432622,-0.617303,-0.137083,-0.540252,-0.604554,-1.051366,-0.115972,0.072444,-0.198308,0.394048,-0.449636,-0.627628,0.743962,-0.498637,-1.246084
0.024312,0.029973,-0.034847,0.016287,0.020346,-0.046515,0.232132,0.032614,-0.062498,0.025370,1.067802,-0.355994,0.011217,-0.017050,-0.018796,0.013769,-0.005060,-0.017019,0.008273,0.010640,-0.010713,0.020722,0.045704,-0.037953,-0.154957,-0.188921,0.035597,-0.378473,-0.504150,-0.011135,-0.470509,-0.392643,-0.944044,-0.138593,-0.008215,-0.121517,0.380177,-0.416238,-0.541242,0.751730,-0.410589,-1.145225
0.045086,-0.031016,0.069319,0.105445,0.017331,0.108429,0.318586,0.014197,0.110394,-0.066934,1.454975,-0.201152,0.094846,-0.075896,0.027404,0.057581,-0.003162,0.028107,-0.013681,-0.007297,0.007391,0.021724,-0.030177,0.069295,-0.162888,-0.229610,0.142097,-0.298690,-0.391932,0.100821,-0.409502,-0.186285,-0.824579,-0.148577,-0.094551,-0.035838,0.357751,-0.353129,-0.477866,0.761661,-0.293795,-1.066364
0.074221,-0.076917,0.170847,0.186983,0.015882,0.247796,0.361202,0.065787,0.213051,-0.153518,1.675406,-0.012281,0.176850,-0.093814,0.079066,0.093380,-0.002612,0.073508,-0.030850,-0.027510,0.029084,0.034877,-0.093209,0.174069,-0.153126,-0.272192,0.240359,-0.207987,-0.285120,0.177689,-0.366444,0.006115,-0.714268,-0.141593,-0.171544,0.049050,0.342512,-0.266319,-0.434012,0.770339,-0.148400,-1.017721
0.104417,-0.101831,0.257120,0.246098,0.014549,0.355857,0.357109,0.159505,0.253337,-0.218269,1.738197,0.166953,0.242452,-0.072080,0.131735,0.111345,-0.018501,0.114526,-0.043578,-0.052037,0.058220,0.055609,-0.134703,0.262933,-0.125735,-0.312749,0.313844,-0.121614,-0.183454,0.202825,-0.344288,0.183531,-0.633713,-0.117001,-0.231050,0.125062,0.347472,-0.167757,-0.399900,0.774744,0.016951,-0.991523
0.127812,-0.111549,0.320823,0.274141,0.010227,0.423958,0.314283,0.267285,0.245472,-0.252763,1.667464,0.291318,0.279751,-0.031372,0.182706,0.106004,-0.057320,0.151392,-0.053512,-0.082798,0.097742,0.077046,-0.157711,0.328068,-0.085967,-0.350055,0.354977,-0.053176,-0.085668,0.173949,-0.337174,0.348421,-0.593621,-0.079841,-0.273704,0.187305,0.376686,-0.071614,-0.365939,0.770348,0.188347,-0.973692
0.139382,-0.117543,0.358443,0.270254,0.000195,0.449299,0.247432,0.370166,0.202371,-0.255793,1.494297,0.332345,0.283743,0.003449,0.228417,0.076883,-0.111802,0.184891,-0.063939,-0.120708,0.143692,0.093429,-0.172261,0.365951,-0.042450,-0.384425,0.364331,-0.012656,0.007550,0.103502,-0.333256,0.501557,-0.590369,-0.038680,-0.304462,0.231839,0.425034,0.009980,-0.327818,0.752239,0.351980,-0.953637
0.138886,-0.128748,0.365724,0.241178,-0.014917,0.431278,0.173086,0.457298,0.133127,-0.230019,1.252623,0.284793,0.258272,0.017045,0.260077,0.029304,-0.162319,0.209839,-0.079041,-0.163199,0.180995,0.102497,-0.187565,0.372691,-0.002748,-0.414135,0.344118,-0.004838,0.093847,0.009167,-0.320872,0.640065,-0.611814,-0.000949,-0.326917,0.252414,0.482097,0.069445,-0.288680,0.717609,0.498086,-0.928573
0.129985,-0.147328,0.335681,0.198587,-0.030571,0.369543,0.105295,0.520935,0.043854,-0.180863,0.976847,0.163955,0.214269,0.007413,0.263191,-0.025324,-0.186025,0.213307,-0.101304,-0.201623,0.187497,0.105321,-0.207225,0.341750,0.030489,-0.433434,0.293042,-0.028890,0.171652,-0.097584,-0.293713,0.759926,-0.648496,0.030690,-0.341325,0.240499,0.536139,0.103757,-0.257481,0.666456,0.621804,-0.901928
0.117227,-0.170251,0.262214,0.154349,-0.041051,0.265889,0.053001,0.554234,-0.060428,-0.117643,0.699449,-0.001792,0.164709,-0.019428,0.223567,-0.071673,-0.169462,0.180678,-0.128202,-0.221561,0.146242,0.104029,-0.229793,0.267327,0.059930,-0.434553,0.207575,-0.079116,0.241559,-0.214821,-0.252091,0.859928,-0.698837,0.058411,-0.347362,0.189874,0.575714,0.113085,-0.244214,0.599333,0.722040,-0.878683
0.103062,-0.193850,0.146546,0.115773,-0.043400,0.127847,0.019747,0.552643,-0.173956,-0.053243,0.448677,-0.179916,0.118919,-0.057650,0.136174,-0.096280,-0.117533,0.105345,-0.151511,-0.208670,0.057617,0.099467,-0.252487,0.150741,0.090489,-0.412139,0.087991,-0.145668,0.305309,-0.342980,-0.200573,0.943362,-0.763362,0.086226,-0.348616,0.102167,0.589520,0.099758,-0.254832,0.513923,0.799994,-0.860873
0.086645,-0.216911,0.000513,0.083153,-0.039297,-0.030323,0.005503,0.515083,-0.288911,-0.000464,0.246313,-0.341478,0.079255,-0.106443,0.009968,-0.095037,-0.054110,-0.005852,-0.161407,-0.158157,-0.058066,0.090315,-0.273928,0.003825,0.125359,-0.365999,-0.057205,-0.214593,0.364424,-0.475353,-0.144254,1.016921,-0.835126,0.116682,-0.354325,-0.011547,0.567057,0.067955,-0.288611,0.403690,0.857487,-0.845346
0.064792,-0.239960,-0.156558,0.050983,-0.033152,-0.190838,0.009761,0.442290,-0.394947,0.032629,0.104547,-0.465161,0.042037,-0.169206,-0.135359,-0.077250,-0.015077,-0.136028,-0.152654,-0.080887,-0.169147,0.073871,-0.293648,-0.154084,0.163860,-0.299185,-0.212693,-0.268984,0.421104,-0.596260,-0.085908,1.088824,-0.897273,0.149769,-0.375788,-0.134469,0.502115,0.022827,-0.338443,0.261192,0.893726,-0.824076
0.034951,-0.262211,-0.304857,0.013263,-0.027813,-0.336920,0.034554,0.334558,-0.479396,0.045050,0.022601,-0.536715,0.003247,-0.249091,-0.278339,-0.061659,-0.038121,-0.267572,-0.127836,-0.000508,-0.245172,0.048266,-0.309669,-0.303114,0.202097,-0.212913,-0.361636,-0.293535,0.480627,-0.688337,-0.025680,1.167253,-0.930481,0.184557,-0.419142,-0.250120,0.397737,-0.031011,-0.392678,0.085072,0.901413,-0.786236
-0.000441,-0.279498,-0.429498,-0.028880,-0.021457,-0.454831,0.084665,0.194182,-0.528634,0.042050,-0.013254,-0.546901,-0.033238,-0.344421,-0.403709,-0.065245,-0.152223,-0.389415,-0.095918,0.056453,-0.265096,0.015779,-0.317135,-0.428334,0.235397,-0.103482,-0.489717,-0.281377,0.551629,-0.741238,0.035921,1.258043,-0.922913,0.221957,-0.479253,-0.346513,0.268064,-0.089063,-0.437313,-0.114836,0.867756,-0.720976
-0.030968,-0.285652,-0.521305,-0.062792,-0.008617,-0.533510,0.162287,0.033967,-0.532233,0.032343,-0.023277,-0.493419,-0.051233,-0.446744,-0.503998,-0.091606,-0.367569,-0.495838,-0.068420,0.069470,-0.218376,-0.014614,-0.310102,-0.520617,0.260588,0.034601,-0.585447,-0.238241,0.642147,-0.753739,0.093786,1.360723,-0.873842,0.265941,-0.538995,-0.416439,0.133734,-0.144068,-0.457897,-0.320099,0.784224,-0.619614
-0.040753,-0.276841,-0.574435,-0.069350,0.014845,-0.565126,0.258594,-0.116639,-0.489505,0.024399,-0.024370,-0.387421,-0.028520,-0.542876,-0.574640,-0.127060,-0.669008,-0.577748,-0.055614,0.025686,-0.101981,-0.028831,-0.285891,-0.574257,0.276532,0.200389,-0.638930,-0.179907,0.753239,-0.728858,0.137339,1.464665,-0.789545,0.321368,-0.575494,-0.454876,0.013431,-0.185731,-0.440781,-0.512496,0.657046,-0.476085
-0.017445,-0.255537,-0.584342,-0.036852,0.046575,-0.547898,0.351231,-0.219881,-0.413035,0.022755,-0.024324,-0.256059,0.047205,-0.620337,-0.607820,-0.147655,-1.019659,-0.614867,-0.063679,-0.084400,0.081774,-0.014793,-0.248817,-0.584841,0.282878,0.379156,-0.642570,-0.124363,0.874016,-0.668486,0.155572,1.548672,-0.677265,0.389307,-0.571653,-0.456682,-0.081859,-0.207936,-0.374698,-0.680182,0.503679,-0.286646
0.037766,-0.230697,-0.548477,0.026442,0.076625,-0.488629,0.413673,-0.251569,-0.323869,0.026417,-0.023919,-0.133145,0.164464,-0.673480,-0.591733,-0.132057,-1.375747,-0.578512,-0.093253,-0.269964,0.322766,0.028721,-0.209943,-0.549815,0.278082,0.542187,-0.594349,-0.084649,0.981064,-0.573415,0.144240,1.585958,-0.543074,0.463205,-0.527482,-0.417785,-0.148383,-0.218434,-0.254832,-0.815626,0.335140,-0.052317
0.107181,-0.213683,-0.469699,0.092445,0.091857,-0.401970,0.429770,-0.217821,-0.241000,0.030946,-0.022568,-0.043053,0.289109,-0.706273,-0.517847,-0.070983,-1.700960,-0.447102,-0.139530,-0.534696,0.595398,0.088156,-0.182358,-0.471855,0.257849,0.655952,-0.501153,-0.067338,1.044178,-0.448453,0.107771,1.553469,-0.394341,0.529106,-0.463119,-0.340164,-0.186047,-0.238876,-0.089112,-0.910449,0.144818,0.214861
0.163761,-0.212514,-0.359695,0.127026,0.083527,-0.306359,0.400603,-0.150055,-0.173726,0.032371,-0.021175,0.008418,0.381282,-0.728817,-0.391230,0.031681,-1.967084,-0.225270,-0.193270,-0.864272,0.851265,0.139830,-0.174877,-0.362384,0.215121,0.697029,-0.379230,-0.075953,1.038350,-0.307091,0.053384,1.441669,-0.243264,0.570683,-0.409253,-0.236378,-0.196721,-0.291318,0.098571,-0.955370,-0.081195,0.487372
0.184113,-0.228209,-0.238209,0.107520,0.052891,-0.218447,0.339044,-0.083342,-0.121787,0.029330,-0.021084,0.029951,0.415920,-0.749636,-0.234319,0.162691,-2.145496,0.048615,-0.242429,-1.218321,1.023919,0.160913,-0.188355,-0.240980,0.143069,0.663882,-0.250365,-0.113814,0.956636,-0.170268,-0.015904,1.259155,-0.106986,0.576870,-0.390365,-0.127705,-0.184789,-0.382727,0.274331,-0.944951,-0.344170,0.726972
0.159793,-0.255780,-0.125904,0.033209,0.009897,-0.147725,0.259250,-0.037684,-0.080333,0.022538,-0.022319,0.033997,0.393316,-0.770236,-0.078480,0.302630,-2.208539,0.316004,-0.275477,-1.541151,1.053396,0.140879,-0.217128,-0.128357,0.041148,0.576484,-0.134393,-0.181771,0.814198,-0.058200,-0.100716,1.028095,-0.002077,0.547981,-0.412372,-0.034528,-0.156104,-0.501461,0.408461,-0.879741,-0.625104,0.898436
0.101047,-0.288866,-0.034758,-0.075417,-0.034672,-0.093545,0.170493,-0.014693,-0.044390,0.013583,-0.023539,0.029376,0.335143,-0.786346,0.051454,0.428045,-2.146535,0.525605,-0.286055,-1.789163,0.919104,0.087049,-0.253992,-0.036713,-0.079638,0.463617,-0.041632,-0.272690,0.639149,0.019333,-0.197508,0.773309,0.063698,0.496316,-0.462285,0.034508,-0.114058,-0.626486,0.488081,-0.762970,-0.893595,0.982758
0.030712,-0.323884,0.036050,-0.186970,-0.076974,-0.047293,0.078040,-0.006399,-0.010927,0.004383,-0.023386,0.020442,0.270220,-0.793276,0.147353,0.516417,-1.980961,0.654329,-0.275487,-1.952413,0.654388,0.020323,-0.294343,0.034538,-0.198227,0.348393,0.029217,-0.369831,0.457737,0.066115,-0.293442,0.513790,0.095236,0.440023,-0.517891,0.085375,-0.057068,-0.738708,0.518447,-0.597569,-1.120765,0.980332
-0.028412,-0.360625,0.095277,-0.273825,-0.121323,0.000576,-0.013039,-0.005304,0.020545,-0.003218,-0.021674,0.009463,0.219052,-0.790012,0.215801,0.554596,-1.755532,0.707479,-0.250591,-2.051250,0.328890,-0.036820,-0.336687,0.094021,-0.293042,0.242336,0.085924,-0.453324,0.285392,0.093571,-0.371350,0.262152,0.105802,0.393794,-0.559707,0.131256,0.018668,-0.826347,0.513371,-0.388553,-1.287009,0.904208
-0.064537,-0.400038,0.150701,-0.323539,-0.174750,0.053561,-0.096200,-0.008479,0.048326,-0.008164,-0.019475,-0.001622,0.186260,-0.779797,0.268239,0.545000,-1.513399,0.703464,-0.218939,-2.114204,0.014469,-0.071782,-0.380658,0.149508,-0.352862,0.148330,0.134986,-0.510378,0.127402,0.111767,-0.420618,0.028549,0.108524,0.362982,-0.578578,0.181678,0.113697,-0.885065,0.484448,-0.147476,-1.385411,0.771660
