joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.582093,-0.454355,0.071548,-0.114435,0.019985,0.114614,-0.128136,-0.298530,0.345903,1.178885,1.022880,0.428627,-1.289851,-0.513180,-0.530178,1.213998,-0.185731,0.080652,-0.048995,-0.233229,0.896892,1.402733,0.300658,-0.502923,-0.504346,0.408619,-0.110873,-0.363363,-0.342575
-0.514494,-0.375182,0.016608,-0.170402,-0.026827,0.073899,-0.167638,-0.336457,0.332304,1.062547,0.937141,0.289417,-1.242308,-0.443819,-0.491915,1.310243,-0.314956,0.080529,-0.042417,-0.321467,0.990614,1.323297,0.452541,-0.490780,-0.480289,0.389466,-0.116042,-0.353654,-0.358469
-0.445892,-0.296192,-0.037052,-0.222884,-0.070386,0.025770,-0.209894,-0.377650,0.317576,0.940715,0.845782,0.145081,-1.191561,-0.370532,-0.448581,1.405697,-0.455268,0.081126,-0.035260,-0.423155,1.092511,1.229388,0.602080,-0.478438,-0.452647,0.368886,-0.123123,-0.342580,-0.374425
-0.382909,-0.222860,-0.056592,-0.248045,-0.101195,-0.006165,-0.237454,-0.433308,0.302392,0.801292,0.739244,-0.071015,-1.110041,-0.260641,-0.365018,1.493814,-0.638770,0.019891,-0.019524,-0.583626,1.204333,1.074053,0.732320,-0.468880,-0.395569,0.332920,-0.144621,-0.324683,-0.394341
-0.335705,-0.165963,-0.046253,-0.253950,-0.128058,-0.016407,-0.232416,-0.481385,0.290635,0.679479,0.650625,-0.349879,-0.960228,-0.172521,-0.274992,1.530335,-0.882287,-0.031753,-0.038242,-0.784177,1.238533,0.917924,0.807408,-0.456435,-0.318187,0.284176,-0.173518,-0.294539,-0.409956
-0.320053,-0.141933,0.023851,-0.221340,-0.147030,0.016739,-0.162177,-0.514304,0.285732,0.592867,0.597835,-0.754332,-0.673798,-0.127936,-0.172027,1.463664,-1.245879,-0.064224,-0.125879,-1.064923,1.117483,0.760180,0.772195,-0.438214,-0.200180,0.209866,-0.217220,-0.239896,-0.416969
-0.326137,-0.158467,0.061488,-0.190111,-0.148713,0.053245,-0.087490,-0.488486,0.280049,0.566708,0.605325,-1.051189,-0.342050,-0.129031,-0.139423,1.205343,-1.438407,-0.046974,-0.167402,-1.229679,0.897831,0.773409,0.816987,-0.408249,-0.086843,0.144618,-0.244904,-0.176769,-0.392539
-0.343090,-0.195285,0.082892,-0.159571,-0.141752,0.091433,-0.010577,-0.433293,0.273977,0.570778,0.642959,-1.294254,0.012372,-0.152969,-0.142002,0.851177,-1.545401,-0.004860,-0.185867,-1.336441,0.628865,0.872134,0.901790,-0.372411,0.024164,0.083898,-0.264579,-0.109398,-0.352386
-0.361699,-0.240253,0.061597,-0.155115,-0.111591,0.100525,0.011160,-0.350522,0.282525,0.609425,0.702832,-1.418266,0.205042,-0.190094,-0.212477,0.546537,-1.501951,0.021072,-0.123411,-1.305498,0.476130,0.954357,1.034341,-0.303575,0.110833,0.038413,-0.262981,-0.044098,-0.306257
-0.379841,-0.280027,0.039624,-0.153590,-0.084317,0.104497,0.025059,-0.278879,0.293122,0.650353,0.758016,-1.526101,0.382887,-0.228517,-0.284982,0.269739,-1.454441,0.040233,-0.064990,-1.248700,0.343209,0.998072,1.153357,-0.218387,0.188858,0.002242,-0.257386,0.022093,-0.257092
-0.397053,-0.309411,0.016295,-0.157922,-0.062817,0.098230,0.023289,-0.229495,0.307816,0.695840,0.803820,-1.601586,0.531088,-0.269538,-0.361546,0.048623,-1.398821,0.045852,-0.014644,-1.140200,0.249907,0.964769,1.245299,-0.100497,0.249595,-0.015302,-0.243795,0.090064,-0.201856
-0.410389,-0.326598,-0.015830,-0.161139,-0.054392,0.082466,0.015499,-0.203607,0.324283,0.727809,0.820693,-1.637035,0.639094,-0.299345,-0.418176,-0.075663,-1.344174,0.049834,0.005662,-1.052309,0.201020,0.835537,1.312539,-0.004088,0.289990,-0.014613,-0.232430,0.137841,-0.156713
-0.421788,-0.337688,-0.052353,-0.163373,-0.052503,0.061953,0.004700,-0.189466,0.341637,0.753347,0.823101,-1.652469,0.727006,-0.323547,-0.464843,-0.151541,-1.290010,0.052999,0.010948,-0.974720,0.174337,0.658335,1.367431,0.081583,0.320215,-0.004808,-0.222178,0.175523,-0.116616
-0.426834,-0.334753,-0.093898,-0.163373,-0.067022,0.037789,-0.008339,-0.199642,0.346216,0.753347,0.784060,-1.618990,0.785486,-0.320183,-0.476416,-0.175116,-1.230245,0.066077,-0.000251,-0.938947,0.138342,0.439114,1.403764,0.142257,0.346488,0.010328,-0.217133,0.186427,-0.086860
-0.439304,-0.346260,-0.133504,-0.167705,-0.084505,0.010933,-0.021333,-0.209872,0.349736,0.768057,0.784494,-1.586028,0.830647,-0.338500,-0.495251,-0.198353,-1.172191,0.068109,-0.015294,-0.912444,0.096883,0.239453,1.435865,0.194075,0.369670,0.022260,-0.213087,0.192713,-0.061417
-0.466623,-0.386654,-0.169230,-0.181979,-0.107917,-0.021308,-0.034234,-0.220210,0.351135,0.811206,0.863882,-1.554103,0.849165,-0.400182,-0.528608,-0.220913,-1.117561,0.048049,-0.038024,-0.904487,0.044499,0.078923,1.459500,0.228177,0.386668,0.027781,-0.213087,0.189764,-0.044601
-0.532329,-0.457969,-0.195262,-0.191852,-0.135239,-0.052319,-0.021516,-0.219717,0.359757,0.916243,0.998963,-1.525020,0.854081,-0.442278,-0.564124,-0.226750,-1.072452,0.039192,-0.049147,-0.895296,0.000832,-0.055612,1.477202,0.257395,0.396077,0.030837,-0.213259,0.182570,-0.026371
-0.617230,-0.544748,-0.216447,-0.199525,-0.164518,-0.082714,0.004012,-0.213809,0.371990,1.052230,1.161896,-1.497355,0.852196,-0.474581,-0.600722,-0.224227,-1.032102,0.035935,-0.054466,-0.885489,-0.038480,-0.177157,1.491938,0.284173,0.401692,0.032660,-0.214113,0.173253,-0.007432
-0.647130,-0.574904,-0.208290,-0.187682,-0.169180,-0.091503,0.034124,-0.196376,0.406163,1.140888,1.248820,-1.476504,0.855373,-0.504790,-0.632780,-0.208398,-1.024102,0.044548,-0.048992,-0.862336,-0.002119,-0.237851,1.504129,0.306725,0.400014,0.034693,-0.215541,0.162506,0.014049
-0.659850,-0.588511,-0.196099,-0.172818,-0.165880,-0.094587,0.058383,-0.180895,0.433546,1.209834,1.311374,-1.458668,0.853792,-0.534180,-0.659907,-0.197159,-1.026318,0.051972,-0.044334,-0.841431,0.045788,-0.268803,1.505868,0.327112,0.401152,0.036955,-0.215950,0.153944,0.036332
-0.638211,-0.569022,-0.175839,-0.151912,-0.146655,-0.086263,0.070933,-0.169319,0.447351,1.239361,1.325189,-1.446863,0.842695,-0.561933,-0.677172,-0.197159,-1.048964,0.057021,-0.041308,-0.825020,0.116790,-0.240273,1.486703,0.343173,0.407920,0.036955,-0.214322,0.149753,0.060219
-0.609118,-0.542916,-0.161471,-0.132766,-0.125564,-0.082312,0.076712,-0.161634,0.440311,1.237200,1.307001,-1.442928,0.810598,-0.573209,-0.675884,-0.199550,-1.077671,0.060588,-0.038344,-0.822387,0.160844,-0.163603,1.467434,0.351462,0.417466,0.036569,-0.213780,0.150825,0.077288
-0.576296,-0.513501,-0.150047,-0.114500,-0.103539,-0.080547,0.079106,-0.155894,0.422848,1.219192,1.272810,-1.442831,0.767997,-0.576247,-0.665318,-0.204167,-1.109410,0.063415,-0.035411,-0.826643,0.191427,-0.062854,1.448112,0.355864,0.428402,0.034630,-0.213917,0.154529,0.089997
-0.520524,-0.466340,-0.143828,-0.097481,-0.081302,-0.086625,0.088700,-0.143024,0.397643,1.145546,1.189246,-1.463882,0.692004,-0.549739,-0.626543,-0.213384,-1.125441,0.065075,-0.031391,-0.845308,0.205173,0.082490,1.441335,0.346028,0.448248,0.027130,-0.219167,0.162648,0.089997
-0.461735,-0.414896,-0.135588,-0.082673,-0.061159,-0.085750,0.098752,-0.131021,0.374359,1.061242,1.095029,-1.495116,0.628259,-0.515626,-0.581199,-0.226037,-1.138773,0.067430,-0.027092,-0.863053,0.227828,0.227545,1.432124,0.336791,0.467299,0.017829,-0.224531,0.171615,0.088129
-0.396925,-0.354901,-0.123307,-0.072289,-0.045210,-0.070969,0.109719,-0.120755,0.354921,0.955642,0.979526,-1.546712,0.589024,-0.466312,-0.522728,-0.245560,-1.146704,0.071175,-0.022237,-0.878958,0.268299,0.371993,1.418048,0.328752,0.484756,0.004928,-0.230126,0.182279,0.085383
-0.347008,-0.302437,-0.111964,-0.069575,-0.036697,-0.051692,0.114812,-0.118233,0.335105,0.856227,0.864641,-1.605541,0.578941,-0.405694,-0.457613,-0.276056,-1.150331,0.073366,-0.020447,-0.890306,0.297197,0.503913,1.409007,0.328027,0.493529,-0.012843,-0.231481,0.194268,0.088302
-0.304538,-0.253741,-0.101089,-0.070323,-0.031902,-0.030169,0.116968,-0.119582,0.315101,0.759910,0.750070,-1.667986,0.583434,-0.339425,-0.389179,-0.312036,-1.151804,0.074308,-0.020275,-0.899376,0.320307,0.629565,1.402484,0.330958,0.497960,-0.033049,-0.230972,0.206920,0.094053
-0.310662,-0.239962,-0.086859,-0.081423,-0.045433,-0.015626,0.112145,-0.134818,0.297013,0.717210,0.676226,-1.736389,0.615354,-0.229891,-0.301871,-0.355339,-1.138810,0.046777,-0.004210,-0.903271,0.304302,0.697769,1.414776,0.333480,0.497960,-0.060109,-0.227015,0.221547,0.100619
-0.322250,-0.233331,-0.072434,-0.092868,-0.061321,-0.001634,0.101543,-0.157472,0.284956,0.687401,0.623875,-1.795496,0.648858,-0.146622,-0.240826,-0.388628,-1.124636,0.026761,0.006971,-0.905350,0.287773,0.733313,1.427078,0.338330,0.496596,-0.081827,-0.223402,0.232683,0.105562
-0.344764,-0.240999,-0.057618,-0.105007,-0.081921,0.011258,0.079379,-0.194967,0.284956,0.683371,0.614505,-1.836014,0.685534,-0.115879,-0.232305,-0.401891,-1.108102,0.021773,0.006971,-0.903800,0.270198,0.703539,1.439404,0.347835,0.494693,-0.092861,-0.220474,0.236836,0.107260
-0.369706,-0.256084,-0.044399,-0.113769,-0.097343,0.020307,0.057294,-0.227228,0.294610,0.693766,0.632983,-1.856869,0.713403,-0.124004,-0.252047,-0.401353,-1.091244,0.024794,-0.003964,-0.897475,0.255577,0.636013,1.447283,0.353997,0.495204,-0.100461,-0.217273,0.237323,0.109924
-0.395864,-0.274876,-0.031979,-0.120842,-0.110176,0.027434,0.035247,-0.256873,0.308651,0.711375,0.665385,-1.867893,0.736869,-0.151562,-0.285923,-0.393915,-1.074223,0.031818,-0.021074,-0.888763,0.242434,0.549609,1.452940,0.359294,0.496923,-0.106345,-0.213935,0.235976,0.113071
-0.421147,-0.303449,-0.025173,-0.132520,-0.112973,0.019342,0.006854,-0.265097,0.327983,0.726759,0.709628,-1.848571,0.738920,-0.196004,-0.328479,-0.375143,-1.063504,0.036397,-0.023663,-0.877229,0.231076,0.445181,1.454808,0.359294,0.498165,-0.108902,-0.209308,0.231204,0.119753
-0.443985,-0.333462,-0.021474,-0.146180,-0.116361,0.006403,-0.023673,-0.272187,0.347445,0.737804,0.754749,-1.814339,0.734911,-0.238589,-0.371606,-0.352415,-1.057718,0.038922,-0.022409,-0.866118,0.221098,0.336164,1.456729,0.360784,0.497551,-0.111216,-0.204472,0.224564,0.127665
-0.461932,-0.366347,-0.023987,-0.163801,-0.120930,-0.016229,-0.058460,-0.277004,0.367162,0.740171,0.801617,-1.750299,0.718780,-0.277451,-0.415864,-0.321781,-1.061799,0.038922,-0.013467,-0.855858,0.213878,0.217995,1.456729,0.360784,0.493224,-0.111216,-0.199220,0.214192,0.138035
-0.475521,-0.395946,-0.030702,-0.178762,-0.131445,-0.054388,-0.081265,-0.285358,0.380247,0.736472,0.837214,-1.678445,0.692710,-0.300749,-0.441619,-0.289977,-1.073560,0.031050,-0.025750,-0.842585,0.199235,0.109806,1.453102,0.359155,0.487041,-0.111825,-0.196696,0.201332,0.143953
-0.486929,-0.423898,-0.039518,-0.192389,-0.145153,-0.100306,-0.098074,-0.295478,0.390506,0.729739,0.867169,-1.602693,0.661672,-0.316262,-0.458118,-0.257592,-1.089160,0.020033,-0.048645,-0.827806,0.180883,0.006622,1.446649,0.355687,0.479930,-0.111644,-0.195922,0.187229,0.147644
-0.558846,-0.486017,-0.063420,-0.187857,-0.145153,-0.160601,-0.079511,-0.283371,0.390506,0.855151,0.974315,-1.502419,0.595093,-0.381067,-0.522737,-0.150926,-1.109067,0.013431,-0.070971,-0.811060,0.118712,-0.148601,1.353828,0.350172,0.456403,-0.103454,-0.205607,0.145284,0.129297
-0.631539,-0.552623,-0.090088,-0.181586,-0.147851,-0.223660,-0.054242,-0.266184,0.389680,0.984084,1.092049,-1.405288,0.526434,-0.436174,-0.577685,-0.040546,-1.125300,0.008301,-0.088450,-0.780865,0.040028,-0.299874,1.234154,0.335977,0.409641,-0.091743,-0.216570,0.092699,0.092232
-0.705797,-0.628215,-0.122291,-0.171836,-0.155285,-0.292255,-0.015552,-0.238834,0.385728,1.120080,1.230982,-1.314431,0.453604,-0.471891,-0.613301,0.077280,-1.134184,0.008301,-0.096237,-0.723769,-0.071698,-0.443270,1.060748,0.304421,0.316397,-0.072987,-0.230091,0.018827,0.017722
-0.737244,-0.661553,-0.143675,-0.148647,-0.143830,-0.342809,0.011759,-0.218879,0.384411,1.220873,1.321798,-1.235929,0.368126,-0.502881,-0.639029,0.170615,-1.137146,0.006956,-0.104268,-0.645636,-0.157588,-0.541317,0.863680,0.247105,0.213103,-0.071918,-0.221134,-0.005307,-0.063067
-0.747283,-0.673763,-0.159649,-0.118738,-0.122927,-0.384342,0.033383,-0.202621,0.384411,1.304066,1.388556,-1.163602,0.276318,-0.531508,-0.659813,0.251708,-1.137146,0.006956,-0.112420,-0.556981,-0.230560,-0.616692,0.654772,0.176905,0.104780,-0.079693,-0.200937,-0.005307,-0.146997
-0.710868,-0.646520,-0.157990,-0.085877,-0.088915,-0.397839,0.049167,-0.183192,0.374569,1.340287,1.406053,-1.061436,0.195591,-0.560633,-0.672858,0.322906,-1.116548,0.005596,-0.116038,-0.452526,-0.250395,-0.671560,0.429763,0.093506,0.010596,-0.108757,-0.159598,0.047365,-0.227366
-0.672488,-0.618782,-0.153543,-0.054627,-0.057112,-0.402759,0.065400,-0.164060,0.359534,1.360797,1.410780,-0.952023,0.126471,-0.582964,-0.679011,0.388629,-1.088431,0.004850,-0.117606,-0.348141,-0.262611,-0.715577,0.207817,0.024060,-0.081646,-0.135915,-0.119586,0.098715,-0.296388
-0.630193,-0.590061,-0.143527,-0.026609,-0.029736,-0.390526,0.082527,-0.145527,0.335163,1.349886,1.389969,-0.828148,0.080580,-0.591703,-0.671379,0.443386,-1.046466,0.004850,-0.117606,-0.243923,-0.262611,-0.737883,-0.007945,-0.017461,-0.169983,-0.159256,-0.082239,0.148390,-0.342698
-0.582457,-0.558639,-0.119223,0.000471,-0.002991,-0.366663,0.103916,-0.123692,0.313654,1.311174,1.345400,-0.700586,0.068379,-0.588218,-0.650141,0.484898,-1.002018,0.003130,-0.113235,-0.158825,-0.247077,-0.733792,-0.202678,-0.030622,-0.262152,-0.178643,-0.061163,0.199474,-0.376301
-0.532001,-0.525867,-0.087775,0.027083,0.023439,-0.336987,0.127437,-0.100207,0.293576,1.258561,1.288951,-0.571183,0.073026,-0.578620,-0.622100,0.519785,-0.956328,0.001057,-0.107944,-0.083290,-0.225287,-0.716500,-0.386889,-0.029941,-0.356235,-0.195180,-0.048224,0.251262,-0.403550
-0.478524,-0.487745,-0.051201,0.051034,0.046952,-0.300524,0.154689,-0.077904,0.273944,1.168393,1.194888,-0.444028,0.099579,-0.546020,-0.572554,0.535228,-0.905777,-0.003551,-0.101127,-0.040145,-0.170186,-0.669766,-0.509776,0.004833,-0.438647,-0.195180,-0.085935,0.301397,-0.437312
-0.425037,-0.448180,-0.020519,0.070805,0.067491,-0.262693,0.180225,-0.057639,0.252614,1.067507,1.091446,-0.320816,0.124905,-0.505880,-0.516355,0.544636,-0.850860,-0.008017,-0.091407,-0.006504,-0.112931,-0.612047,-0.607249,0.039333,-0.522707,-0.191324,-0.128027,0.349673,-0.466620
-0.371532,-0.405729,-0.001617,0.082218,0.082080,-0.222128,0.202326,-0.041446,0.227888,0.945186,0.969248,-0.205490,0.147777,-0.450661,-0.446849,0.544636,-0.787211,-0.012199,-0.075882,0.008128,-0.051369,-0.532361,-0.653898,0.073287,-0.610063,-0.182370,-0.178881,0.394227,-0.487019
-0.320656,-0.366713,0.009901,0.081577,0.081945,-0.184258,0.216757,-0.030475,0.204798,0.814853,0.853820,-0.108465,0.173787,-0.386117,-0.396916,0.532955,-0.719860,-0.016797,0.033425,0.007639,0.005271,-0.437579,-0.663996,0.090368,-0.658543,-0.172794,-0.201433,0.427919,-0.514339
-0.271095,-0.329416,0.017727,0.074912,0.074446,-0.147734,0.227351,-0.022119,0.182527,0.680515,0.741781,-0.020592,0.201366,-0.316913,-0.356771,0.516762,-0.650659,-0.021604,0.189607,-0.000411,0.059449,-0.335250,-0.655821,0.099012,-0.687581,-0.162907,-0.209835,0.456506,-0.545117
-0.230557,-0.315410,0.021383,0.071261,0.029116,-0.108423,0.224954,-0.078628,0.166262,0.566372,0.704120,0.045549,0.226213,-0.258877,-0.356771,0.492951,-0.583809,-0.028515,0.184196,-0.014290,0.085725,-0.224968,-0.619688,0.081732,-0.616887,-0.151651,-0.198870,0.456506,-0.572797
-0.194005,-0.307121,0.022772,0.070627,-0.015768,-0.071246,0.227101,-0.131996,0.151586,0.463530,0.685474,0.106836,0.246919,-0.208255,-0.363851,0.469667,-0.520040,-0.035425,0.159654,-0.027030,0.101982,-0.115036,-0.577793,0.058456,-0.553684,-0.140792,-0.182867,0.448244,-0.585879
-0.165431,-0.310268,0.019631,0.076026,-0.059755,-0.038340,0.238338,-0.179078,0.140088,0.383300,0.704860,0.158411,0.259337,-0.172463,-0.385373,0.447441,-0.462441,-0.042329,0.096850,-0.037490,0.098201,-0.005815,-0.524376,0.023191,-0.505468,-0.130725,-0.156786,0.422476,-0.569763
-0.135447,-0.310082,0.012844,0.077315,-0.090264,-0.014098,0.258295,-0.192688,0.133259,0.312647,0.714929,0.205205,0.259926,-0.149848,-0.406080,0.427979,-0.415682,-0.047160,0.067445,-0.044449,0.095769,0.088099,-0.456481,0.014003,-0.473940,-0.100081,-0.122569,0.387598,-0.551702
-0.104758,-0.308231,0.004235,0.076804,-0.114034,0.005811,0.282610,-0.189564,0.128762,0.246787,0.720340,0.249606,0.254601,-0.133822,-0.426377,0.409900,-0.374345,-0.050956,0.054737,-0.049657,0.094013,0.174356,-0.381353,0.017850,-0.450755,-0.059151,-0.084284,0.348169,-0.532670
-0.063679,-0.286042,-0.010160,0.059020,-0.138794,0.008156,0.307956,-0.172008,0.132382,0.177198,0.683243,0.277878,0.241082,-0.122948,-0.437987,0.398332,-0.352758,-0.049422,0.070815,-0.067560,0.103022,0.256191,-0.304078,0.047130,-0.414420,-0.013000,-0.037802,0.326353,-0.508322
-0.026347,-0.261480,-0.025790,0.034612,-0.169158,0.003753,0.327799,-0.159786,0.133911,0.107146,0.634007,0.295155,0.228153,-0.107830,-0.446227,0.389870,-0.333945,-0.045562,0.084245,-0.093869,0.113152,0.347363,-0.224045,0.061487,-0.385651,0.024655,0.008435,0.310059,-0.483843
0.003507,-0.232161,-0.043895,-0.003055,-0.210744,-0.014150,0.336647,-0.158227,0.131258,0.036138,0.560469,0.290449,0.216396,-0.084217,-0.447728,0.387615,-0.320669,-0.037050,0.092382,-0.137001,0.125531,0.457251,-0.138462,0.046007,-0.372001,0.045337,0.054198,0.304800,-0.459094
0.008614,-0.200918,-0.060487,-0.032978,-0.246035,-0.035881,0.335258,-0.172248,0.121395,0.002495,0.471662,0.268492,0.203069,-0.073378,-0.418530,0.391315,-0.305370,-0.033492,0.111391,-0.194555,0.139639,0.582060,-0.032391,0.014765,-0.376120,0.052907,0.091321,0.295002,-0.443519
0.001350,-0.168710,-0.076325,-0.059033,-0.278183,-0.059526,0.328750,-0.194060,0.107927,-0.012471,0.375213,0.237910,0.188956,-0.068924,-0.373979,0.397993,-0.289059,-0.032771,0.135837,-0.259325,0.154614,0.714342,0.083934,-0.024362,-0.389122,0.053585,0.124127,0.282933,-0.432528
-0.009250,-0.137308,-0.091625,-0.052255,-0.265409,-0.066008,0.318087,-0.195491,0.105262,0.002485,0.297770,0.193617,0.156422,-0.082290,-0.287257,0.403124,-0.272220,-0.042161,0.156817,-0.349434,0.179613,0.859849,0.234538,-0.079457,-0.410503,0.030869,0.157024,0.252012,-0.417488
-0.017596,-0.110744,-0.105364,-0.039042,-0.245702,-0.065369,0.309874,-0.195306,0.105928,0.015445,0.230655,0.147569,0.114800,-0.094306,-0.215288,0.402882,-0.259452,-0.049685,0.167127,-0.445947,0.213157,1.003225,0.399689,-0.142381,-0.423088,0.006810,0.176172,0.210003,-0.402762
-0.021436,-0.093854,-0.115979,-0.012962,-0.212133,-0.050489,0.306557,-0.191891,0.113257,0.024414,0.184191,0.098013,0.055008,-0.103623,-0.172825,0.391894,-0.254825,-0.053478,0.156099,-0.555264,0.263785,1.142336,0.593924,-0.220955,-0.418082,-0.019933,0.167823,0.145824,-0.388666
-0.023618,-0.089262,-0.113308,0.007892,-0.187588,-0.040822,0.312053,-0.189559,0.121614,0.026444,0.158723,0.052367,-0.007700,-0.101948,-0.151141,0.369232,-0.251116,-0.050711,0.147913,-0.644596,0.333489,1.261758,0.785513,-0.263289,-0.380265,-0.033750,0.139571,0.081328,-0.373708
-0.024521,-0.090819,-0.103993,0.026131,-0.167556,-0.033762,0.321957,-0.187768,0.130486,0.025485,0.143754,0.008677,-0.071865,-0.094777,-0.139848,0.340733,-0.247867,-0.044664,0.141148,-0.723932,0.412732,1.371331,0.975775,-0.287501,-0.326041,-0.040452,0.101368,0.016675,-0.358318
-0.022662,-0.089088,-0.080248,0.034488,-0.158399,-0.040719,0.327949,-0.185477,0.141185,0.023539,0.137199,-0.017206,-0.112489,-0.083547,-0.136734,0.317530,-0.240733,-0.040194,0.137010,-0.755109,0.502355,1.426117,1.109868,-0.280874,-0.246832,-0.040452,0.073146,-0.013308,-0.326692
-0.017927,-0.079204,-0.057839,0.043406,-0.148358,-0.046311,0.330617,-0.186925,0.151875,0.022241,0.124073,-0.038641,-0.148741,-0.074461,-0.131754,0.296333,-0.228811,-0.038674,0.131951,-0.774850,0.585904,1.472099,1.234643,-0.293064,-0.159008,-0.039415,0.048388,-0.037361,-0.283816
-0.007438,-0.053007,-0.038098,0.053450,-0.136547,-0.049173,0.326639,-0.195857,0.162548,0.022241,0.097799,-0.051182,-0.176255,-0.069663,-0.123040,0.279141,-0.207307,-0.043051,0.125049,-0.771718,0.657321,1.500479,1.340807,-0.342896,-0.053938,-0.039415,0.030551,-0.049560,-0.218429
-0.003798,-0.031660,-0.021277,0.064596,-0.123766,-0.044426,0.322922,-0.206489,0.163660,0.023349,0.069388,-0.056209,-0.180569,-0.066942,-0.111553,0.268712,-0.198184,-0.048987,0.118633,-0.752285,0.696275,1.511595,1.402014,-0.398984,0.003399,-0.041325,0.024873,-0.061213,-0.174278
-0.003653,-0.012735,-0.005914,0.076294,-0.110498,-0.035873,0.318631,-0.217973,0.159992,0.024996,0.039905,-0.057481,-0.173286,-0.065260,-0.098680,0.261663,-0.194753,-0.055704,0.112459,-0.724701,0.719003,1.514081,1.440751,-0.458206,0.036878,-0.043801,0.025140,-0.072596,-0.140739
-0.009317,-0.009248,-0.002435,0.084223,-0.102247,-0.031341,0.318631,-0.220850,0.146192,0.027710,0.028850,-0.052744,-0.152231,-0.064007,-0.095101,0.258021,-0.194753,-0.061665,0.107841,-0.694125,0.704398,1.504776,1.435096,-0.491663,0.038215,-0.043801,0.032447,-0.080097,-0.134130
-0.015469,-0.008533,-0.002925,0.090344,-0.096171,-0.027760,0.316595,-0.223268,0.131706,0.030852,0.022850,-0.046106,-0.128113,-0.062308,-0.094898,0.255103,-0.195884,-0.066436,0.103940,-0.667427,0.683241,1.493823,1.419151,-0.517231,0.038257,-0.041777,0.039351,-0.084603,-0.133355
-0.022595,-0.013359,-0.011350,0.092851,-0.094442,-0.027760,0.312602,-0.224770,0.115848,0.034853,0.026958,-0.035670,-0.097872,-0.062308,-0.101444,0.253632,-0.200766,-0.068823,0.103940,-0.648485,0.648984,1.479578,1.382633,-0.527022,0.035710,-0.038604,0.045447,-0.083117,-0.144245
-0.027979,-0.015628,-0.022507,0.094061,-0.093866,-0.024964,0.304676,-0.227553,0.103168,0.039629,0.031701,-0.025106,-0.062581,-0.062022,-0.108088,0.251888,-0.211495,-0.070731,0.103119,-0.638727,0.611974,1.465837,1.335480,-0.532721,0.043519,-0.036669,0.044516,-0.076502,-0.163953
-0.031873,-0.016287,-0.035029,0.094435,-0.093644,-0.021610,0.294783,-0.230976,0.092077,0.044794,0.036761,-0.014479,-0.024766,-0.062599,-0.114251,0.250008,-0.225146,-0.072400,0.102842,-0.633561,0.573589,1.452346,1.283011,-0.536609,0.056506,-0.035792,0.040072,-0.067322,-0.188070
-0.031873,-0.010459,-0.043001,0.096561,-0.090832,-0.016742,0.285783,-0.233956,0.088032,0.048148,0.035034,-0.009935,0.002595,-0.064515,-0.114251,0.245526,-0.233437,-0.075412,0.100638,-0.624429,0.543243,1.443491,1.244332,-0.536609,0.096024,-0.037630,0.017721,-0.055416,-0.208263
-0.029618,-0.003748,-0.049319,0.099263,-0.087512,-0.011918,0.278513,-0.236665,0.086313,0.051145,0.032970,-0.006380,0.024919,-0.066303,-0.112586,0.241194,-0.239949,-0.078516,0.097728,-0.614982,0.517151,1.434319,1.213312,-0.535784,0.132547,-0.039758,-0.002935,-0.045143,-0.223848
-0.024710,0.004729,-0.052333,0.103119,-0.083176,-0.007182,0.274704,-0.238836,0.086313,0.053424,0.030229,-0.004805,0.037173,-0.067837,-0.109181,0.237159,-0.239949,-0.081808,0.093405,-0.604905,0.499561,1.424514,1.197607,-0.532606,0.163088,-0.039758,-0.020206,-0.038134,-0.230218
-0.020168,0.011563,-0.053721,0.105678,-0.080226,-0.003724,0.272728,-0.239560,0.088872,0.054771,0.028259,-0.005663,0.042048,-0.067798,-0.105910,0.234441,-0.241329,-0.083906,0.090155,-0.602548,0.494206,1.416550,1.192917,-0.528940,0.180961,-0.041040,-0.030124,-0.033498,-0.233921
-0.015809,0.017575,-0.054105,0.107383,-0.078479,-0.000575,0.272246,-0.239195,0.091246,0.054883,0.027113,-0.007738,0.043234,-0.067249,-0.103299,0.232380,-0.241724,-0.085373,0.086821,-0.603550,0.494713,1.409506,1.193462,-0.525031,0.192502,-0.041420,-0.035689,-0.030047,-0.236291
-0.011920,0.022308,-0.054105,0.107383,-0.078479,-0.000575,0.272246,-0.241603,0.093176,0.054883,0.027113,-0.012150,0.037529,-0.065113,-0.103299,0.230732,-0.239431,-0.085373,0.086821,-0.609528,0.504488,1.405597,1.206049,-0.520136,0.192502,-0.041420,-0.035689,-0.027372,-0.238184
-0.008712,0.025879,-0.053838,0.107096,-0.079913,-0.000604,0.273189,-0.244850,0.093716,0.053954,0.028314,-0.016506,0.030783,-0.063084,-0.104439,0.229086,-0.236459,-0.086467,0.085906,-0.614883,0.514819,1.401361,1.219227,-0.514843,0.190762,-0.040956,-0.033396,-0.024267,-0.240034
