body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
-0.030016,0.110314,0.776294,0.091570,0.085124,0.653615,0.108928,-0.094217,0.405583,0.036066,-0.046426,0.101317,-0.141165,0.103903,0.639343,-0.090224,0.142490,0.339905,-0.031538,0.265028,0.053935,-0.032375,0.119040,0.829674,0.084538,0.058045,1.072115,0.210715,-0.038348,0.979003,0.215187,-0.186010,0.868732,-0.193130,0.079205,1.051602,-0.277490,-0.028845,0.928660,-0.267030,-0.193982,0.847674
-0.026681,0.108947,0.784615,0.097451,0.085434,0.663956,0.112031,-0.084949,0.409364,0.029772,-0.018313,0.111164,-0.134598,0.106263,0.644791,-0.088484,0.138122,0.343792,-0.032738,0.262540,0.057878,-0.029929,0.116346,0.838152,0.085322,0.049949,1.079519,0.212422,-0.036159,0.977975,0.207285,-0.173285,0.854872,-0.192394,0.072763,1.057678,-0.268131,-0.026564,0.922387,-0.251853,-0.183979,0.828132
-0.023755,0.106788,0.793347,0.102248,0.085000,0.674012,0.114331,-0.074404,0.412118,0.024263,0.005415,0.119526,-0.129155,0.107693,0.651449,-0.087950,0.132692,0.349092,-0.033980,0.259304,0.063639,-0.027683,0.112928,0.847000,0.086074,0.041162,1.087083,0.213572,-0.032981,0.976961,0.200096,-0.158058,0.842215,-0.191677,0.065816,1.064221,-0.257697,-0.023643,0.917441,-0.237092,-0.171851,0.810104
-0.021649,0.103049,0.802903,0.104928,0.083229,0.683372,0.114650,-0.061374,0.412763,0.020476,0.021333,0.122320,-0.126110,0.107231,0.660270,-0.089720,0.124802,0.356757,-0.034871,0.253811,0.072383,-0.025813,0.108044,0.856657,0.086828,0.030783,1.095085,0.213484,-0.028633,0.975463,0.194089,-0.140545,0.830293,-0.190954,0.057786,1.071877,-0.245630,-0.020622,0.914490,-0.223897,-0.157283,0.793126
-0.019508,0.099116,0.808702,0.106927,0.081780,0.688257,0.114434,-0.048606,0.410297,0.019255,0.029948,0.119094,-0.124016,0.106456,0.666187,-0.093412,0.120618,0.361819,-0.038329,0.247059,0.076413,-0.023657,0.102964,0.862551,0.088048,0.020942,1.099442,0.211705,-0.023208,0.970429,0.189522,-0.122110,0.816521,-0.189706,0.050432,1.076161,-0.232759,-0.017441,0.910471,-0.212848,-0.141292,0.775895
-0.017349,0.095086,0.812623,0.108583,0.080526,0.690961,0.113914,-0.035854,0.406656,0.020344,0.035380,0.113133,-0.122394,0.105516,0.670676,-0.098063,0.118160,0.365614,-0.043769,0.239313,0.077981,-0.021358,0.097785,0.866552,0.089490,0.011376,1.101980,0.208856,-0.016551,0.964650,0.185590,-0.102253,0.803228,-0.188178,0.043455,1.078780,-0.219337,-0.014070,0.906617,-0.201723,-0.122963,0.759487
-0.015792,0.090665,0.809294,0.109748,0.080267,0.686628,0.113385,-0.025638,0.398081,0.021745,0.033868,0.101409,-0.121530,0.103382,0.668048,-0.100121,0.120555,0.362906,-0.047491,0.236679,0.072887,-0.019569,0.092132,0.863287,0.092334,0.005025,1.097754,0.202358,-0.007897,0.950715,0.184212,-0.081252,0.782766,-0.185473,0.038098,1.076089,-0.205772,-0.013834,0.900530,-0.193869,-0.105929,0.741822
-0.014182,0.085919,0.804069,0.111152,0.080069,0.680748,0.113166,-0.016337,0.388717,0.023789,0.032363,0.089477,-0.120454,0.100454,0.663399,-0.100907,0.123404,0.358437,-0.051299,0.236023,0.066507,-0.017764,0.086179,0.858094,0.095985,-0.000644,1.091649,0.194781,0.001349,0.936297,0.182880,-0.058895,0.762755,-0.182127,0.031943,1.071802,-0.194076,-0.013801,0.893740,-0.187020,-0.086880,0.725166
-0.012468,0.080521,0.795049,0.113021,0.079952,0.671654,0.113594,-0.009052,0.377107,0.025018,0.030016,0.076357,-0.118949,0.095967,0.654640,-0.099146,0.127558,0.350437,-0.053629,0.239877,0.057739,-0.015925,0.079625,0.849077,0.101115,-0.004905,1.081782,0.185505,0.010277,0.918825,0.181711,-0.036070,0.740787,-0.177631,0.024216,1.064232,-0.186442,-0.014203,0.884227,-0.185663,-0.067386,0.708211
-0.013225,0.073831,0.783773,0.111373,0.078881,0.659520,0.114026,-0.005233,0.363504,0.026081,0.030014,0.062208,-0.121114,0.087777,0.644296,-0.099050,0.127320,0.341129,-0.054417,0.243456,0.050030,-0.016173,0.072234,0.837814,0.106668,-0.007185,1.069293,0.179638,0.021154,0.902595,0.183908,-0.010750,0.721426,-0.173130,0.013331,1.055258,-0.183774,-0.016453,0.873688,-0.191837,-0.046737,0.692412
-0.015219,0.066494,0.771367,0.107802,0.077290,0.645872,0.114136,-0.002892,0.348838,0.026238,0.031459,0.047525,-0.125024,0.077666,0.633164,-0.100040,0.125113,0.331298,-0.054958,0.247310,0.043174,-0.017457,0.064450,0.825427,0.112116,-0.008205,1.055457,0.174582,0.032748,0.887094,0.185432,0.016739,0.704076,-0.168523,0.001110,1.045512,-0.183963,-0.019559,0.862990,-0.202211,-0.025426,0.679908
-0.019427,0.060813,0.757513,0.102238,0.077708,0.631854,0.123169,-0.015288,0.339559,0.025096,0.029579,0.042807,-0.130268,0.063885,0.619699,-0.106109,0.105436,0.316763,-0.054293,0.248712,0.040538,-0.021022,0.058748,0.811591,0.118328,-0.002203,1.039316,0.173851,0.049154,0.871349,0.192656,0.048545,0.688178,-0.162360,-0.014938,1.034690,-0.186236,-0.027789,0.852352,-0.215133,-0.019559,0.670570
-0.021693,0.055883,0.743955,0.099586,0.078949,0.619389,0.133937,-0.025478,0.332532,0.025858,0.029306,0.040965,-0.131394,0.049437,0.605331,-0.111742,0.081036,0.300720,-0.054932,0.249547,0.041125,-0.023130,0.054165,0.798038,0.124231,0.007557,1.024139,0.172521,0.067948,0.856913,0.196845,0.082727,0.674902,-0.154449,-0.028870,1.023753,-0.189241,-0.033656,0.842773,-0.230367,-0.012949,0.664312
-0.020072,0.052455,0.730986,0.102874,0.082094,0.609857,0.146251,-0.033819,0.328908,0.026956,0.028284,0.043224,-0.124481,0.033975,0.589384,-0.116240,0.045710,0.282680,-0.056539,0.245722,0.048148,-0.022380,0.051708,0.785032,0.130092,0.023780,1.010869,0.171819,0.091205,0.844522,0.200236,0.119058,0.664572,-0.143802,-0.039297,1.013018,-0.193913,-0.035405,0.835615,-0.249756,-0.004727,0.662700
-0.015377,0.049522,0.721668,0.108345,0.085789,0.603276,0.156035,-0.036143,0.325725,0.028101,0.028457,0.044416,-0.114021,0.020159,0.577812,-0.118238,0.007358,0.270996,-0.060304,0.235739,0.063204,-0.018573,0.049662,0.775634,0.136151,0.042445,1.001637,0.171818,0.117059,0.836900,0.201789,0.153064,0.658611,-0.130694,-0.045619,1.006560,-0.199296,-0.037166,0.835573,-0.271810,-0.000078,0.670395
-0.009146,0.046837,0.714175,0.114672,0.089731,0.598093,0.164089,-0.036041,0.322658,0.028393,0.027999,0.044968,-0.101469,0.007370,0.568616,-0.117105,-0.032741,0.264515,-0.063109,0.220527,0.085593,-0.013271,0.047812,0.768022,0.141009,0.062398,0.994101,0.170097,0.143997,0.831329,0.201011,0.185782,0.654481,-0.116695,-0.049226,1.002334,-0.204934,-0.040329,0.840567,-0.294736,-0.000552,0.685043
-0.002101,0.041307,0.714270,0.119313,0.088907,0.597236,0.169771,-0.035261,0.321358,0.029370,0.027923,0.045859,-0.090386,-0.008954,0.569831,-0.113247,-0.089538,0.274518,-0.071988,0.182921,0.120181,-0.006509,0.043247,0.768067,0.145775,0.074060,0.993985,0.170561,0.161826,0.833696,0.203051,0.207063,0.657994,-0.103191,-0.055500,1.004688,-0.207777,-0.049959,0.852792,-0.314043,-0.012376,0.707602
0.002581,0.035660,0.714426,0.120730,0.087862,0.595857,0.174417,-0.035253,0.320218,0.029797,0.027047,0.046744,-0.081586,-0.025120,0.572057,-0.105036,-0.141559,0.289159,-0.078472,0.143050,0.153298,-0.002051,0.038473,0.768176,0.146959,0.084319,0.993804,0.167585,0.176769,0.835550,0.201481,0.225544,0.661069,-0.091655,-0.063066,1.006627,-0.210264,-0.061916,0.865300,-0.332029,-0.028977,0.731651
0.002539,0.029781,0.714702,0.115963,0.086435,0.593577,0.177678,-0.035682,0.319295,0.029927,0.026566,0.047487,-0.077956,-0.041312,0.575599,-0.091901,-0.185604,0.305303,-0.084777,0.101497,0.171857,-0.002127,0.033289,0.768444,0.142497,0.091665,0.994005,0.160626,0.186608,0.836928,0.195763,0.238730,0.663661,-0.083654,-0.073991,1.007583,-0.213121,-0.076480,0.876192,-0.348735,-0.051173,0.754496
0.000519,0.022942,0.715984,0.108563,0.084807,0.592517,0.177945,-0.035830,0.319546,0.029803,0.025923,0.047805,-0.075108,-0.057853,0.579976,-0.078224,-0.222397,0.321211,-0.090845,0.060459,0.179384,-0.004279,0.026957,0.769709,0.134919,0.096849,0.995343,0.150272,0.192861,0.838631,0.186780,0.245281,0.665741,-0.076958,-0.086556,1.009175,-0.214910,-0.093686,0.886959,-0.360777,-0.079140,0.775464
-0.002488,0.015623,0.717768,0.099579,0.082810,0.592028,0.176425,-0.035832,0.320304,0.029268,0.025428,0.047854,-0.072248,-0.074254,0.584801,-0.063095,-0.254565,0.336944,-0.094566,0.019589,0.181810,-0.007465,0.020026,0.771472,0.125614,0.100559,0.997170,0.138034,0.197095,0.840537,0.176140,0.248621,0.667728,-0.070316,-0.099652,1.011113,-0.215489,-0.112556,0.898141,-0.368590,-0.110603,0.795563
-0.004305,0.007420,0.721548,0.092136,0.079936,0.594262,0.172440,-0.035366,0.322190,0.029150,0.025521,0.047494,-0.068083,-0.089075,0.590470,-0.053829,-0.280582,0.351415,-0.099351,-0.023460,0.172541,-0.009478,0.011930,0.775235,0.117433,0.101994,1.000810,0.126634,0.197107,0.843108,0.166682,0.243932,0.669414,-0.063229,-0.111997,1.015205,-0.211684,-0.131887,0.907686,-0.367567,-0.140923,0.809764
-0.005943,-0.001598,0.726253,0.085055,0.075123,0.597298,0.167770,-0.035698,0.324144,0.028835,0.024991,0.047068,-0.064156,-0.103735,0.597037,-0.044252,-0.303628,0.365376,-0.102219,-0.067618,0.162639,-0.011280,0.003098,0.779916,0.109378,0.102283,1.005035,0.115332,0.195282,0.845937,0.157580,0.237381,0.671576,-0.056117,-0.123530,1.020510,-0.206029,-0.151126,0.916813,-0.362313,-0.170802,0.821161
-0.007221,-0.012242,0.732806,0.079214,0.066966,0.601986,0.162428,-0.036451,0.326118,0.028756,0.024905,0.046505,-0.061361,-0.118740,0.605335,-0.036568,-0.322371,0.377447,-0.105083,-0.113390,0.149802,-0.012682,-0.007165,0.786426,0.102021,0.100969,1.010492,0.104724,0.190226,0.849183,0.149436,0.227072,0.674284,-0.049821,-0.134097,1.028199,-0.197974,-0.169696,0.924417,-0.351340,-0.198854,0.826517
-0.008502,-0.023729,0.740039,0.073324,0.057242,0.607118,0.156533,-0.037608,0.328193,0.028546,0.024227,0.045927,-0.059502,-0.133985,0.614306,-0.029346,-0.336817,0.386361,-0.107394,-0.158500,0.136586,-0.013938,-0.018224,0.793622,0.094657,0.098645,1.016309,0.093847,0.183168,0.852450,0.140948,0.214752,0.677203,-0.043842,-0.144369,1.036693,-0.187434,-0.188151,0.929684,-0.336026,-0.225850,0.827411
-0.009783,-0.035637,0.747611,0.067381,0.046630,0.612501,0.150074,-0.038797,0.330388,0.027928,0.023809,0.045604,-0.058078,-0.149329,0.623635,-0.022815,-0.348977,0.393625,-0.107835,-0.204144,0.124961,-0.015125,-0.029679,0.801158,0.087286,0.095484,1.022236,0.082942,0.174744,0.855819,0.132508,0.201347,0.680498,-0.037850,-0.154495,1.045511,-0.175196,-0.206189,0.933935,-0.317861,-0.251695,0.826489
-0.012356,-0.046892,0.751906,0.058449,0.037768,0.614807,0.145288,-0.040108,0.331730,0.027969,0.023176,0.045023,-0.057280,-0.163852,0.629412,-0.017547,-0.357907,0.395359,-0.109686,-0.244255,0.114103,-0.017258,-0.040820,0.805484,0.078819,0.091774,1.025036,0.070332,0.165068,0.856072,0.120181,0.187087,0.680246,-0.030359,-0.165476,1.050386,-0.159537,-0.224635,0.932956,-0.294664,-0.277847,0.819451
-0.015272,-0.057920,0.754705,0.048802,0.029004,0.615779,0.141010,-0.042047,0.332558,0.027779,0.022482,0.044482,-0.056224,-0.178119,0.633667,-0.012716,-0.366248,0.395467,-0.110638,-0.282438,0.105653,-0.019734,-0.051744,0.808311,0.069810,0.087633,1.026389,0.057588,0.154895,0.855170,0.107520,0.172686,0.678930,-0.022476,-0.176063,1.053492,-0.142874,-0.241978,0.930502,-0.269195,-0.302530,0.810701
-0.018873,-0.068493,0.754512,0.037816,0.020738,0.614005,0.138302,-0.044616,0.332160,0.027688,0.022198,0.043671,-0.054775,-0.191953,0.634854,-0.008107,-0.373757,0.392374,-0.112965,-0.315804,0.098597,-0.022901,-0.062245,0.808144,0.060579,0.083091,1.024707,0.044531,0.144401,0.851594,0.093216,0.158361,0.674673,-0.013427,-0.186259,1.053094,-0.124787,-0.258163,0.925089,-0.240585,-0.325465,0.798448
-0.022542,-0.079023,0.751147,0.027347,0.011802,0.609331,0.138705,-0.049071,0.330500,0.027598,0.021247,0.043180,-0.052898,-0.205572,0.632874,-0.004301,-0.381585,0.386519,-0.116111,-0.342818,0.092082,-0.026306,-0.072576,0.804775,0.051216,0.078686,1.019469,0.032174,0.133829,0.844612,0.079352,0.143893,0.667012,-0.004321,-0.194971,1.049526,-0.106065,-0.273123,0.917289,-0.209977,-0.346946,0.784135
-0.026247,-0.089532,0.746198,0.017118,0.002385,0.603244,0.140646,-0.053385,0.328398,0.027261,0.021383,0.043285,-0.050729,-0.218908,0.629327,-0.001257,-0.389665,0.379456,-0.119866,-0.367075,0.085943,-0.029839,-0.082822,0.799804,0.041850,0.074201,1.012368,0.020338,0.123101,0.835966,0.065930,0.129236,0.657758,0.004977,-0.202455,1.044240,-0.086795,-0.286387,0.908334,-0.178090,-0.365485,0.769099
-0.030014,-0.100155,0.735249,0.008791,-0.008112,0.591486,0.147408,-0.061631,0.323362,0.027522,0.020090,0.043216,-0.048748,-0.232064,0.619927,0.002619,-0.398739,0.367682,-0.124686,-0.382533,0.077321,-0.033718,-0.092933,0.788781,0.033220,0.070610,0.997952,0.009383,0.113479,0.820299,0.053108,0.115345,0.641486,0.012674,-0.207332,1.033622,-0.068683,-0.299197,0.896244,-0.145102,-0.384847,0.752066
-0.034155,-0.111943,0.723708,0.000952,-0.020243,0.579186,0.154033,-0.069338,0.318053,0.027706,0.020106,0.043551,-0.047270,-0.246124,0.610052,0.006525,-0.408530,0.355521,-0.129435,-0.394698,0.068990,-0.038140,-0.104109,0.777134,0.024075,0.066115,0.982399,-0.002379,0.103553,0.803904,0.040460,0.101036,0.624847,0.018434,-0.211943,1.022676,-0.052614,-0.311827,0.885193,-0.113804,-0.402836,0.737208
-0.039040,-0.126064,0.710983,-0.005861,-0.035381,0.565706,0.160373,-0.078292,0.311486,0.027933,0.019779,0.043336,-0.046962,-0.262348,0.599224,0.011009,-0.419647,0.342382,-0.134353,-0.399492,0.061107,-0.043627,-0.117435,0.764240,0.014369,0.059790,0.964759,-0.015706,0.093115,0.786029,0.027893,0.086162,0.607244,0.020576,-0.217327,1.011166,-0.040866,-0.326634,0.876255,-0.086511,-0.423188,0.726395
