body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
-0.218805,-0.093678,-0.203338,-2.354791,-0.348533,-0.086082,5.103065,1.456203,0.004263,4.452077,0.671030,-0.392143,0.526255,-0.400537,-0.007404,-1.198195,-0.101491,-0.275185,-0.020240,0.033775,-0.024285,-0.836748,0.243951,-0.137076,4.045395,-1.172202,0.370237,0.789790,-4.612257,3.017479,4.315901,-5.448977,11.470570,2.388214,1.128162,0.030375,1.536293,4.700826,-2.549742,2.815877,4.903452,-10.922117
-0.012326,-0.244602,-0.227613,-2.047360,-0.265436,-0.375774,4.222545,1.376999,-0.229554,3.802224,0.714228,-0.648636,1.044154,-0.477742,-0.058235,-1.954350,0.118804,-0.419825,-0.113746,0.029578,-0.056939,-0.763784,0.312406,0.017830,3.870033,-1.316936,0.112560,0.385414,-5.708031,2.667236,3.338743,-6.536539,8.719658,2.392718,1.366718,0.323966,1.147413,6.080218,-2.371062,2.605830,6.472721,-7.628792
0.162834,-0.363068,-0.214854,-1.773208,-0.214390,-0.618470,3.023905,1.242320,-0.399615,2.826192,0.710313,-0.807286,1.522397,-0.514376,-0.084043,-2.626644,0.343544,-0.561500,-0.232442,-0.000841,-0.108523,-0.648942,0.346678,0.228698,3.138091,-1.367294,-0.260219,-0.074018,-6.386076,1.681435,2.641940,-7.279830,5.388072,2.170090,1.582847,0.863729,0.989808,7.096416,-1.853348,2.804301,7.436714,-4.211714
0.269989,-0.427358,-0.183296,-1.523797,-0.198889,-0.790880,1.597211,1.073457,-0.500151,1.561916,0.677913,-0.856375,1.812260,-0.493203,-0.095026,-3.030436,0.532452,-0.687113,-0.350670,-0.052455,-0.194631,-0.548722,0.348060,0.440571,2.074035,-1.457474,-0.779156,-0.609978,-6.663395,0.252732,2.227242,-7.693484,2.112634,1.756879,1.943766,1.802439,0.823767,7.529687,-0.913065,3.173522,7.797961,-1.359793
0.292781,-0.418027,-0.149234,-1.270203,-0.202342,-0.862368,0.034359,0.877589,-0.528091,0.075292,0.616413,-0.797888,1.800564,-0.407435,-0.100626,-2.964502,0.634829,-0.768357,-0.396824,-0.111322,-0.307873,-0.501589,0.326161,0.600678,0.938673,-1.750511,-1.497326,-1.203045,-6.651443,-1.341124,1.958834,-7.856740,-0.707698,1.256267,2.574485,3.131837,0.519806,7.434281,0.325254,3.433069,7.709089,0.702998
0.243419,-0.338225,-0.122916,-0.996905,-0.188424,-0.816817,-1.573220,0.651827,-0.488068,-1.540039,0.516487,-0.650992,1.518211,-0.275900,-0.102859,-2.304116,0.607401,-0.754549,-0.263308,-0.159213,-0.396418,-0.518348,0.294622,0.672849,-0.138604,-2.303062,-2.390401,-1.818250,-6.445467,-2.898666,1.694040,-7.840756,-2.931038,0.610945,3.393571,4.612630,0.077982,6.985472,1.683706,3.398504,7.352030,2.108094
0.155739,-0.222320,-0.106636,-0.724134,-0.124882,-0.685283,-3.139544,0.395912,-0.388382,-3.173820,0.375764,-0.443206,1.147924,-0.146930,-0.095960,-1.106980,0.438597,-0.585361,0.128079,-0.192841,-0.372680,-0.584135,0.265127,0.645185,-1.201704,-2.979082,-3.285773,-2.409453,-6.083128,-4.311872,1.365094,-7.668714,-4.572889,-0.361860,4.147987,5.880044,-0.424540,6.337234,3.026280,3.041743,6.852852,3.108691
0.061643,-0.111988,-0.092032,-0.489305,-0.011857,-0.541848,-4.597698,0.123736,-0.232537,-4.721502,0.207846,-0.196212,0.879522,-0.076918,-0.067783,0.352631,0.164810,-0.228279,0.729186,-0.233354,-0.164792,-0.665796,0.243538,0.530536,-2.315845,-3.514962,-3.924170,-2.915803,-5.552394,-5.519406,0.999089,-7.316232,-5.702726,-1.743504,4.562458,6.616770,-0.887150,5.572342,4.248142,2.475210,6.254967,3.895753
-0.024831,-0.024004,-0.065454,-0.291302,0.118062,-0.448092,-5.911961,-0.137042,-0.017583,-6.105489,0.035720,0.078705,0.760436,-0.092925,-0.008573,1.673250,-0.135582,0.274630,1.314679,-0.295459,0.213644,-0.722158,0.231181,0.359803,-3.369636,-3.670546,-4.100034,-3.263682,-4.814488,-6.472602,0.701822,-6.743740,-6.388875,-3.378906,4.439865,6.659167,-1.220664,4.705845,5.253283,1.889523,5.539473,4.532606
-0.100163,0.054537,-0.023036,-0.068466,0.228385,-0.405636,-7.077237,-0.359328,0.258286,-7.282080,-0.123376,0.372571,0.706059,-0.169539,0.072690,2.497876,-0.371667,0.787237,1.557433,-0.341015,0.632258,-0.718140,0.227231,0.168536,-4.072550,-3.338404,-3.772380,-3.372925,-3.837294,-7.126420,0.626302,-5.947507,-6.679131,-4.923648,3.717755,6.033786,-1.363833,3.711738,5.966959,1.478498,4.675823,4.984023
-0.160747,0.149523,0.022851,0.244955,0.305052,-0.372077,-8.099919,-0.534959,0.583837,-8.228168,-0.262906,0.664782,0.629448,-0.245585,0.147498,2.663509,-0.480394,1.123429,1.230886,-0.288248,0.898160,-0.639452,0.225947,-0.017966,-4.208071,-2.563497,-3.101657,-3.169813,-2.637908,-7.441158,0.924151,-5.001203,-6.596688,-5.974877,2.527425,4.945811,-1.289641,2.569847,6.351976,1.373379,3.674558,5.180476
-0.208479,0.284547,0.056489,0.630756,0.353599,-0.311118,-8.958399,-0.682961,0.921321,-8.907785,-0.375169,0.904739,0.532676,-0.273420,0.192653,2.250767,-0.457897,1.146524,0.408217,-0.093541,0.874681,-0.499415,0.212142,-0.190466,-3.912197,-1.495438,-2.398767,-2.605500,-1.314243,-7.380378,1.670459,-4.040274,-6.154266,-6.231800,1.171444,3.699661,-1.009325,1.308853,6.404802,1.596018,2.599567,5.076848
-0.257388,0.467591,0.070200,0.960961,0.375446,-0.219887,-9.557652,-0.837312,1.197776,-9.232296,-0.438829,0.999834,0.476080,-0.254338,0.206358,1.523903,-0.359351,0.853334,-0.537551,0.182958,0.569736,-0.331812,0.166228,-0.347159,-3.612712,-0.328906,-1.973875,-1.680875,-0.036704,-6.919255,2.785134,-3.180430,-5.400342,-5.680402,-0.050901,2.585612,-0.564838,0.021024,6.139709,2.049410,1.533989,4.695900
-0.319344,0.672470,0.062710,1.075996,0.358951,-0.121274,-9.712729,-1.015782,1.320791,-9.045046,-0.426745,0.845315,0.478175,-0.222030,0.195818,0.798891,-0.261078,0.371830,-1.183393,0.415107,0.117283,-0.174352,0.081967,-0.476537,-3.604702,0.729215,-1.955653,-0.468697,1.002048,-6.076732,4.025067,-2.442916,-4.469291,-4.700182,-1.044693,1.812865,-0.002731,-1.153715,5.587894,2.570741,0.552969,4.141095
-0.382132,0.831454,0.042901,0.913056,0.302381,-0.038355,-9.193068,-1.187254,1.235040,-8.163278,-0.333596,0.420513,0.477752,-0.199051,0.169321,0.302388,-0.211968,-0.117993,-1.343600,0.512619,-0.316485,-0.052481,-0.020574,-0.551655,-3.762127,1.495767,-2.230232,0.873458,1.654396,-4.950688,5.097492,-1.778039,-3.569928,-3.880684,-1.915025,1.485038,0.645916,-2.060126,4.814363,3.027300,-0.255478,3.564021
-0.414926,0.869122,0.035937,0.557379,0.228916,0.031185,-7.826724,-1.264147,0.989698,-6.480971,-0.194713,-0.110817,0.405680,-0.180923,0.146113,0.094270,-0.212743,-0.468476,-1.132676,0.475532,-0.610472,0.030632,-0.108536,-0.552969,-3.745411,1.874853,-2.554276,2.115331,1.867875,-3.713225,5.824634,-1.172216,-2.894957,-3.579458,-2.745078,1.568000,1.343529,-2.572925,3.927513,3.376601,-0.770766,3.104239
-0.402765,0.766551,0.063645,0.160009,0.155799,0.121318,-5.620649,-1.135368,0.744456,-4.081931,-0.067002,-0.426867,0.260243,-0.155869,0.148070,0.090650,-0.231529,-0.606192,-0.792036,0.363247,-0.709691,0.094143,-0.169705,-0.501395,-3.380901,1.892335,-2.713925,3.005602,1.697935,-2.554926,6.220379,-0.723691,-2.529556,-3.649062,-3.441198,1.891231,1.999895,-2.651846,3.057762,3.637996,-0.901056,2.845156
-0.361872,0.582250,0.115842,-0.168248,0.060687,0.274553,-2.829360,-0.728645,0.677087,-1.280830,0.016825,-0.246964,0.097549,-0.122904,0.172500,0.153095,-0.231169,-0.535249,-0.492172,0.234978,-0.616862,0.163621,-0.227618,-0.450791,-2.746181,1.650306,-2.599710,3.374048,1.266934,-1.626837,6.415989,-0.602169,-2.436623,-3.639435,-3.839528,2.233883,2.466107,-2.373188,2.310546,3.824417,-0.693495,2.802790
-0.307093,0.387796,0.160169,-0.372218,-0.094966,0.497847,0.088437,-0.067246,0.853118,1.457736,0.071305,0.441667,-0.021368,-0.086346,0.193578,0.172494,-0.185679,-0.319384,-0.273258,0.120664,-0.381385,0.246959,-0.315903,-0.432361,-2.000050,1.250768,-2.207886,3.264832,0.673255,-1.030667,6.510247,-0.918299,-2.507633,-3.207828,-3.895691,2.431680,2.611349,-1.903068,1.733029,3.921147,-0.358517,2.928626
-0.219176,0.195079,0.176097,-0.414387,-0.314815,0.727263,2.626976,0.717846,1.170511,3.685185,0.130003,1.344467,-0.063161,-0.042974,0.190947,0.106417,-0.085673,-0.051903,-0.103853,0.026765,-0.084806,0.330264,-0.441171,-0.423397,-1.247802,0.764354,-1.627942,2.994048,-0.068292,-0.834381,6.460538,-1.581058,-2.609380,-2.310364,-3.714948,2.418853,2.445331,-1.431268,1.328831,3.921701,-0.150812,3.119401
-0.066951,-0.030584,0.165878,-0.272820,-0.555924,0.845999,4.421772,1.437548,1.433221,5.123245,0.200369,2.057252,-0.031843,0.016892,0.163490,-0.024816,0.059690,0.177848,0.049386,-0.050455,0.182939,0.402115,-0.575767,-0.386662,-0.525921,0.253532,-1.008391,2.977057,-0.942959,-1.047552,6.112508,-2.260123,-2.616939,-1.121192,-3.446717,2.212851,2.173939,-1.115534,1.100540,3.858824,-0.212268,3.250735
0.140541,-0.294991,0.142348,0.025464,-0.758587,0.765532,5.355229,1.931122,1.493913,5.727684,0.257939,2.328153,0.037709,0.095376,0.122177,-0.162471,0.225694,0.307489,0.201896,-0.123223,0.347955,0.473168,-0.679215,-0.320976,0.181756,-0.198715,-0.481791,3.389525,-1.769598,-1.557343,5.391980,-2.557016,-2.480641,0.127017,-3.196788,1.884872,2.089867,-1.044735,1.046648,3.785922,-0.510431,3.229573
0.342056,-0.533763,0.113743,0.389492,-0.873473,0.503590,5.527739,2.130652,1.349918,5.642069,0.281620,2.175603,0.097999,0.179983,0.075971,-0.241225,0.383226,0.305188,0.365469,-0.216328,0.364221,0.565118,-0.720538,-0.257571,0.929876,-0.496551,-0.099697,4.025878,-2.201766,-2.115232,4.503625,-2.293196,-2.293719,1.251975,-3.014116,1.525131,2.358937,-1.209171,1.095264,3.727522,-0.896857,3.025948
0.475111,-0.654672,0.073065,0.704681,-0.871721,0.179683,5.141846,2.060345,1.126604,5.082018,0.276445,1.812656,0.106751,0.259514,0.017555,-0.220796,0.513046,0.157905,0.550826,-0.355621,0.209539,0.686166,-0.688842,-0.224456,1.767000,-0.570546,0.161692,4.542711,-1.981692,-2.432075,3.859706,-1.617705,-2.215178,2.158007,-2.914991,1.205846,2.915643,-1.505669,1.077467,3.640973,-1.207888,2.656436
0.538941,-0.621613,0.002782,0.914725,-0.755379,-0.069956,4.395982,1.787626,0.980718,4.232182,0.253171,1.484275,0.040514,0.349811,-0.075942,-0.108189,0.614643,-0.138676,0.738144,-0.529472,-0.120689,0.820275,-0.595006,-0.228434,2.678374,-0.410018,0.349476,4.778453,-1.178735,-2.317412,3.724242,-0.807028,-2.248317,2.818421,-2.903093,0.958263,3.571320,-1.800225,0.817227,3.431883,-1.339904,2.147225
0.594979,-0.485832,-0.101509,1.074202,-0.567960,-0.180110,3.446458,1.379930,1.006937,3.218289,0.197932,1.343434,-0.086429,0.489508,-0.215689,0.041439,0.704629,-0.572677,0.849423,-0.650758,-0.604542,0.934368,-0.465362,-0.259894,3.566972,-0.057834,0.498581,4.800788,-0.148496,-1.750058,3.976434,-0.026490,-2.148667,3.236524,-2.971128,0.775233,4.182049,-1.998486,0.249526,3.048241,-1.289541,1.522122
0.696950,-0.328060,-0.209286,1.294139,-0.378360,-0.172640,2.420489,0.896426,1.205400,2.137519,0.078828,1.417233,-0.208482,0.693680,-0.368452,0.151740,0.803441,-1.092555,0.779620,-0.583769,-1.171613,0.992775,-0.327328,-0.300408,4.294717,0.425890,0.632124,4.742933,0.714438,-0.841060,4.280680,0.673735,-1.625087,3.421346,-3.087946,0.631766,4.699445,-2.062933,-0.555745,2.576530,-1.150878,0.826216
0.833357,-0.190692,-0.263480,1.605876,-0.237027,-0.101837,1.434050,0.399416,1.510535,1.088339,-0.113472,1.643598,-0.233846,0.915548,-0.460768,0.169955,0.914918,-1.591141,0.487978,-0.261399,-1.695817,0.970183,-0.195300,-0.324940,4.747882,0.996562,0.774208,4.677837,1.181703,0.257599,4.411453,1.233398,-0.592972,3.383914,-3.191259,0.507886,5.121443,-1.985977,-1.455861,2.204749,-1.048793,0.131560
0.946304,-0.077888,-0.220305,1.899306,-0.147822,-0.000116,0.592608,-0.042086,1.842766,0.170826,-0.339560,1.932707,-0.110444,1.066768,-0.429892,0.101890,1.012383,-1.924289,0.058377,0.204387,-2.027748,0.860180,-0.068070,-0.302680,4.879798,1.624027,0.954785,4.613180,1.230552,1.421876,4.354397,1.557784,0.790786,3.147854,-3.196586,0.399493,5.449051,-1.764400,-2.300681,2.082847,-1.051425,-0.533604
0.984883,0.006991,-0.084257,2.011746,-0.087524,0.122069,-0.020192,-0.365121,2.138872,-0.527948,-0.531375,2.207460,0.122001,1.078057,-0.273922,0.013868,1.044691,-1.968717,-0.357007,0.568917,-2.056890,0.679157,0.060447,-0.204536,4.715641,2.259638,1.203460,4.530173,0.972011,2.559167,4.181610,1.594778,2.253963,2.757824,-3.020157,0.315239,5.681664,-1.393965,-2.961726,2.281814,-1.159719,-1.275320
0.927044,0.053325,0.102053,1.851832,-0.043102,0.255545,-0.355450,-0.528966,2.346520,-0.943335,-0.635050,2.405564,0.347011,0.943415,-0.045293,0.004036,0.960790,-1.689039,-0.659242,0.652683,-1.765382,0.463393,0.187398,-0.019992,4.330592,2.806123,1.531736,4.397150,0.565383,3.565685,3.920106,1.379835,3.500467,2.281874,-2.604942,0.273425,5.819832,-0.874998,-3.334876,2.843654,-1.354135,-2.274969
0.774260,0.061523,0.315249,1.425781,-0.023578,0.409953,-0.407982,-0.518617,2.406570,-1.037142,-0.627901,2.463405,0.441505,0.721536,0.214535,0.168818,0.735533,-1.166957,-0.844863,0.486530,-1.240056,0.255654,0.294845,0.224322,3.814496,3.129100,1.910335,4.158302,0.159616,4.292190,3.539545,1.002204,4.270221,1.817635,-1.939279,0.314145,5.853450,-0.219717,-3.336830,3.710865,-1.578409,-3.550868
0.549963,0.044764,0.601561,0.791118,-0.043492,0.645683,-0.219427,-0.336216,2.259928,-0.811013,-0.500164,2.319881,0.339195,0.507869,0.534567,0.581736,0.382288,-0.563133,-0.923511,0.249918,-0.632448,0.085600,0.356374,0.475918,3.234574,3.115184,2.254787,3.741244,-0.147161,4.594567,3.046592,0.541857,4.493585,1.496791,-1.060460,0.509732,5.746438,0.539030,-2.917899,4.612976,-1.686222,-4.805179
0.294657,0.004512,1.046070,0.025291,-0.099820,1.036675,0.124636,0.000421,1.888569,-0.334036,-0.241460,1.954046,0.034143,0.400539,0.986076,1.275487,-0.047923,-0.030467,-0.821351,0.092291,-0.084013,-0.044570,0.356268,0.723254,2.620304,2.740498,2.454736,3.121426,-0.343013,4.497691,2.574641,0.037628,4.468316,1.442858,-0.042926,0.930587,5.443517,1.346194,-2.110005,5.185193,-1.484757,-5.591372
0.043394,-0.085759,1.666794,-0.767579,-0.158445,1.566599,0.506355,0.440380,1.359445,0.240773,0.136492,1.428396,-0.461643,0.468008,1.573681,2.211907,-0.476110,0.361147,-0.379263,0.038756,0.340868,-0.160744,0.308755,1.060843,1.994268,2.101483,2.472879,2.392699,-0.509180,4.330378,2.319028,-0.493928,4.746596,1.675885,1.021410,1.569084,4.911689,2.142230,-1.080788,5.239000,-0.854718,-5.650456
-0.191688,-0.253912,2.351063,-1.447530,-0.161916,2.089556,0.802921,0.886327,0.820649,0.712182,0.566394,0.887492,-1.139322,0.714876,2.170555,3.256053,-0.815806,0.637557,0.558664,0.045456,0.670796,-0.300456,0.251741,1.627620,1.423115,1.381892,2.439255,1.729855,-0.759143,4.568492,2.326401,-1.017837,5.677675,2.064085,2.043697,2.304081,4.181626,2.889540,-0.109354,4.861475,0.185058,-5.070627
-0.410117,-0.477771,2.920271,-1.871253,-0.063034,2.435424,0.931040,1.220846,0.431637,0.923465,0.935224,0.491347,-1.969056,1.057767,2.589507,4.193944,-1.005236,0.876312,2.026844,0.087667,0.986091,-0.482813,0.212052,2.427303,1.012967,0.764141,2.580400,1.241668,-1.130974,5.397286,2.395427,-1.480524,7.081860,2.401827,2.952497,2.965222,3.345900,3.572393,0.566983,4.282217,1.495783,-4.139213
-0.604726,-0.669745,3.253588,-1.965957,0.136856,2.550876,0.885345,1.363761,0.276087,0.846726,1.147515,0.328048,-2.877919,1.342733,2.718368,4.802079,-1.034239,1.151404,3.838623,0.159550,1.348918,-0.683334,0.183434,3.253113,0.826843,0.335927,2.984805,0.894488,-1.537247,6.460956,2.246390,-1.852810,8.440864,2.541352,3.693718,3.437243,2.529471,4.161890,0.932431,3.702012,2.856979,-3.075065
-0.763707,-0.727925,3.348760,-1.782853,0.381118,2.525486,0.735262,1.308669,0.329522,0.582334,1.185602,0.376885,-3.757412,1.416072,2.589319,4.926867,-0.942206,1.494843,5.559759,0.217391,1.745750,-0.838259,0.145859,3.848781,0.815461,0.062901,3.481604,0.606979,-1.833474,7.141335,1.767589,-2.148215,9.309708,2.461381,4.222713,3.704951,1.877715,4.588995,1.215965,3.225110,4.006060,-1.910298
-0.882663,-0.609304,3.295295,-1.470587,0.591909,2.500005,0.574872,1.108653,0.497523,0.278103,1.106181,0.542717,-4.475193,1.211128,2.347260,4.527480,-0.787493,1.875159,6.626330,0.187593,2.075022,-0.881615,0.095301,4.120018,0.849228,-0.152152,3.812652,0.360305,-1.928583,7.061273,1.079631,-2.382666,9.484679,2.248611,4.508135,3.823138,1.544087,4.768660,1.711018,2.865969,4.693218,-0.623422
-0.963868,-0.358065,3.210016,-1.188058,0.718144,2.563780,0.464473,0.832851,0.677232,0.044410,0.980426,0.718606,-4.891873,0.791651,2.161269,3.677952,-0.615169,2.191703,6.598997,0.050124,2.203203,-0.788529,0.045833,4.161941,0.811841,-0.383427,3.878939,0.172260,-1.831451,6.294707,0.415191,-2.535045,8.935346,2.027215,4.547953,3.862692,1.624299,4.658407,2.545640,2.576551,4.757929,0.672485
-1.006928,-0.070902,3.175940,-1.023295,0.763075,2.714572,0.407566,0.531549,0.795905,-0.079369,0.842688,0.828311,-4.914422,0.320359,2.129850,2.536120,-0.445408,2.311490,5.399750,-0.126530,2.075166,-0.592421,0.012021,4.123536,0.658959,-0.639421,3.772844,0.015411,-1.620373,5.193244,-0.035714,-2.567472,7.755004,1.875556,4.372066,3.870592,2.061622,4.290293,3.588991,2.307016,4.220397,1.774985
-1.007635,0.162839,3.205748,-0.966809,0.774637,2.881391,0.371733,0.228202,0.820788,-0.111100,0.691711,0.838496,-4.558908,-0.028351,2.231250,1.271709,-0.283321,2.168730,3.347400,-0.256365,1.796271,-0.366554,-0.002040,4.083462,0.410674,-0.875938,3.629963,-0.183893,-1.386604,4.107568,-0.217384,-2.477617,6.177747,1.779155,4.019368,3.853604,2.624381,3.743744,4.542870,2.088648,3.324931,2.643793
-0.966792,0.300422,3.245320,-0.942862,0.806509,2.978484,0.327425,-0.067720,0.756503,-0.093432,0.523923,0.756050,-3.946246,-0.156406,2.357245,-0.019424,-0.137611,1.865183,0.975328,-0.313608,1.580680,-0.186881,-0.001045,4.031109,0.111671,-1.035860,3.512512,-0.476617,-1.193179,3.239413,-0.213895,-2.315539,4.541831,1.655093,3.511135,3.787656,3.007866,3.088638,5.125098,2.024172,2.413853,3.450631
-0.897742,0.349189,3.217101,-0.868122,0.879918,2.957854,0.272086,-0.345683,0.638507,-0.065775,0.354160,0.620529,-3.221829,-0.075840,2.408247,-1.321600,-0.031696,1.639153,-1.203284,-0.329720,1.583132,-0.100509,0.007591,3.921969,-0.201793,-1.084528,3.410371,-0.846175,-1.062229,2.649485,-0.185752,-2.147861,3.163306,1.425531,2.849725,3.646877,2.996246,2.353403,5.215307,2.140916,1.669330,4.267698
-0.823685,0.346775,3.076034,-0.701258,0.974545,2.833400,0.226060,-0.590094,0.518684,-0.051386,0.208309,0.488309,-2.481007,0.128438,2.368100,-2.596896,0.004624,1.681383,-2.838066,-0.349310,1.788652,-0.113013,0.018748,3.736231,-0.510435,-1.024072,3.298409,-1.226696,-0.983998,2.323147,-0.281471,-2.010897,2.214201,1.076616,2.044678,3.432842,2.571202,1.544047,4.891797,2.307080,1.005505,4.855732
-0.764333,0.337184,2.843724,-0.462325,1.047705,2.668817,0.211513,-0.785428,0.443373,-0.059289,0.104177,0.408853,-1.762095,0.371061,2.300819,-3.708101,-0.040829,1.988495,-3.782266,-0.406772,2.074501,-0.193791,0.033394,3.500907,-0.801778,-0.886238,3.176228,-1.549696,-0.931469,2.212428,-0.572788,-1.891891,1.687479,0.666009,1.141677,3.185336,1.909613,0.691115,4.370645,2.369689,0.262773,4.927417
-0.723168,0.353505,2.600568,-0.221256,1.057765,2.542539,0.236768,-0.920233,0.435215,-0.092415,0.040961,0.405430,-1.087105,0.614843,2.288893,-4.480889,-0.144010,2.416075,-4.070940,-0.513164,2.342727,-0.292606,0.059932,3.274237,-1.058806,-0.715311,3.071082,-1.776194,-0.870260,2.242273,-1.032957,-1.744678,1.455651,0.287872,0.229325,2.969146,1.287187,-0.124293,3.903856,2.334593,-0.546932,4.531717
-0.688620,0.408930,2.441585,-0.062846,0.976087,2.512357,0.297813,-0.986148,0.490758,-0.153117,0.003000,0.472883,-0.492502,0.865035,2.376247,-4.820334,-0.249403,2.831909,-3.858195,-0.635794,2.573589,-0.361467,0.111420,3.113966,-1.260107,-0.552314,3.015327,-1.898842,-0.768662,2.320135,-1.557811,-1.522685,1.364534,0.025401,-0.582798,2.845330,0.941588,-0.795395,3.683780,2.341850,-1.236119,4.051760
-0.648916,0.493960,2.423179,-0.044563,0.790641,2.593492,0.389843,-0.975440,0.591164,-0.241157,-0.028027,0.588998,-0.023389,1.130773,2.552179,-4.744625,-0.295208,3.182503,-3.338160,-0.702409,2.787692,-0.375375,0.197929,3.047876,-1.389204,-0.424246,3.021909,-1.929850,-0.611441,2.363605,-2.016082,-1.208959,1.301012,-0.086233,-1.202908,2.843281,0.959221,-1.247300,3.779757,2.487190,-1.630572,3.879290
-0.605150,0.580590,2.533847,-0.170034,0.507259,2.754915,0.514528,-0.881395,0.714675,-0.346833,-0.061830,0.727304,0.291542,1.396692,2.767401,-4.337517,-0.240375,3.453949,-2.676087,-0.650071,2.990051,-0.342511,0.318419,3.061164,-1.443806,-0.339564,3.072621,-1.891321,-0.409649,2.327275,-2.307242,-0.827195,1.207209,-0.073568,-1.590371,2.949674,1.246417,-1.477113,4.127064,2.714571,-1.716807,4.154222
-0.570120,0.634369,2.705096,-0.393615,0.146762,2.934292,0.677704,-0.701687,0.843234,-0.448548,-0.095940,0.864159,0.455570,1.624205,2.959497,-3.696082,-0.077491,3.622872,-1.964599,-0.480855,3.143918,-0.297712,0.458197,3.106076,-1.437199,-0.289568,3.125431,-1.810721,-0.196433,2.207825,-2.399347,-0.429021,1.059677,-0.011328,-1.763848,3.119710,1.599656,-1.545714,4.574779,2.870433,-1.636196,4.751391
-0.556673,0.629258,2.849166,-0.647601,-0.261073,3.064162,0.882065,-0.443827,0.962413,-0.521208,-0.121612,0.979943,0.499792,1.769000,3.074423,-2.906504,0.171590,3.649779,-1.225879,-0.274523,3.185552,-0.283625,0.593409,3.124564,-1.390387,-0.253172,3.132574,-1.715881,-0.011320,2.028163,-2.328217,-0.069896,0.850328,0.009241,-1.781696,3.298778,1.819146,-1.537486,4.962535,2.827633,-1.580744,5.423382
-0.568119,0.555875,2.895480,-0.868651,-0.679774,3.095598,1.120653,-0.131132,1.058520,-0.549901,-0.133831,1.057757,0.468699,1.795870,3.079483,-2.037626,0.470395,3.500566,-0.474670,-0.148715,3.069720,-0.331140,0.698449,3.068221,-1.319757,-0.202641,3.055768,-1.627542,0.114788,1.816266,-2.162056,0.208014,0.585778,-0.086142,-1.709954,3.437480,1.788334,-1.523696,5.176512,2.556812,-1.688377,5.941552
-0.596952,0.420391,2.807797,-1.009582,-1.064597,3.009161,1.373959,0.196359,1.119115,-0.535785,-0.135342,1.084893,0.405315,1.686349,2.965462,-1.144005,0.782369,3.167545,0.201128,-0.194318,2.812473,-0.447406,0.751932,2.907328,-1.228392,-0.112469,2.871852,-1.551827,0.168437,1.588068,-1.959057,0.381678,0.291843,-0.331232,-1.598611,3.494916,1.490078,-1.544815,5.163630,2.113018,-1.985482,6.164111
-0.628597,0.239785,2.582307,-1.042708,-1.367323,2.810826,1.611716,0.493432,1.137312,-0.489165,-0.130734,1.057149,0.338739,1.442323,2.738803,-0.278652,1.078153,2.676828,0.639192,-0.421222,2.487000,-0.613736,0.740805,2.631288,-1.107504,0.026905,2.571733,-1.476437,0.160134,1.335891,-1.746007,0.452531,0.000569,-0.710729,-1.476967,3.438288,0.980414,-1.605534,4.919945,1.577650,-2.387006,6.040592
-0.645965,0.038648,2.235624,-0.965013,-1.552294,2.517226,1.800028,0.731378,1.112032,-0.418402,-0.118226,0.978525,0.276477,1.082816,2.410920,0.495338,1.335103,2.082067,0.717550,-0.744858,2.168056,-0.792460,0.664406,2.244824,-0.946303,0.196938,2.157365,-1.372461,0.129815,1.023716,-1.523157,0.456453,-0.282661,-1.168996,-1.361266,3.246392,0.349338,-1.676497,4.475592,1.008990,-2.745861,5.597855
